id,carat,cut,color,clarity,depth,table,price,x,y,z,g
16074,1.21,Ideal,I,VS1,62.2,54.5,6418,6.81,6.86,4.25,160.0
16075,1.22,Very Good,I,VS2,59.6,58,6419,6.95,6.98,4.15,160.0
16076,1.25,Ideal,I,VS2,62.5,56,6419,6.87,6.92,4.31,160.0
16077,1.09,Ideal,H,VS2,61.4,57,6419,6.61,6.65,4.07,160.0
16078,1.17,Ideal,G,SI1,60.7,56,6419,6.79,6.84,4.13,160.0
16079,1.22,Very Good,G,SI1,63.4,56,6421,6.75,6.78,4.29,160.0
16080,1.5,Good,J,SI2,63.6,58,6421,7.25,7.18,4.59,160.0
16081,1.2,Very Good,H,VS2,63.2,54,6423,6.73,6.78,4.27,160.0
16082,1.04,Very Good,G,VS2,62.8,56,6424,6.42,6.48,4.05,160.0
16083,1,Ideal,F,VS2,61.7,58,6424,6.37,6.43,3.95,160.0
16084,1.29,Ideal,H,SI1,62.6,56,6424,6.96,6.93,4.35,160.0
16085,1.49,Fair,H,I1,66.9,61,6425,6.93,6.89,4.62,160.0
16086,1.01,Premium,E,VS2,62.1,58,6425,6.42,6.34,3.96,160.0
16087,1.08,Ideal,H,SI1,60.5,57,6426,6.63,6.67,4.02,160.0
16088,1.06,Ideal,D,SI1,62.6,56,6426,6.49,6.52,4.07,160.0
16089,1.29,Premium,I,SI1,61.8,59,6429,6.99,6.96,4.31,160.0
16090,1.01,Good,D,VS2,61.6,61,6429,6.43,6.45,3.97,160.0
16091,1.27,Ideal,J,VVS2,62.2,54,6430,6.92,6.98,4.32,160.0
16092,1.32,Ideal,I,SI1,62.2,57,6431,7.07,7.01,4.38,160.0
16093,1.32,Premium,H,SI2,62.7,58,6431,7.05,6.99,4.4,160.0
16094,1.02,Very Good,G,VS2,60.9,56,6432,6.47,6.51,3.95,160.0
16095,1,Very Good,G,VS1,59.1,61,6435,6.48,6.54,3.85,160.0
16096,1.26,Premium,H,SI1,62.1,57,6435,6.94,6.88,4.29,160.0
16097,1.23,Ideal,I,VS1,61.5,56,6435,6.86,6.89,4.23,160.0
16098,1.14,Very Good,G,VS2,63.2,56,6435,6.67,6.63,4.2,160.0
16099,1.2,Premium,F,SI1,62.9,58,6435,6.76,6.69,4.23,160.0
16100,1.69,Premium,I,I1,62.4,60,6436,7.59,7.56,4.73,161.0
16101,1,Good,G,SI1,59.9,58,6437,6.44,6.48,3.87,161.0
16102,1.24,Very Good,G,SI1,61.8,59,6438,6.85,6.88,4.24,161.0
16103,1.31,Premium,I,VS2,61.9,59,6438,7.02,6.98,4.33,161.0
16104,1.01,Very Good,F,VS1,59.4,58,6439,6.46,6.54,3.86,161.0
16105,1.01,Ideal,G,VS2,61.7,56,6439,6.43,6.46,3.98,161.0
16106,1.01,Ideal,G,VS2,61.9,56,6439,6.42,6.46,3.99,161.0
16107,1.01,Ideal,G,VS2,61.9,56,6439,6.41,6.45,3.98,161.0
16108,1.23,Ideal,H,SI1,61,56,6439,6.96,6.92,4.23,161.0
16109,1,Very Good,D,VS2,63.1,59,6440,6.26,6.36,3.98,161.0
16110,1.18,Ideal,H,SI1,61.5,57,6440,6.78,6.82,4.18,161.0
16111,1.25,Good,F,VS2,63.9,58,6440,6.76,6.71,4.31,161.0
16112,1.21,Premium,E,SI1,62.9,58,6440,6.79,6.78,4.27,161.0
16113,1.07,Very Good,E,VS2,60.4,58,6441,6.61,6.66,4.01,161.0
16114,1.58,Ideal,I,SI2,62.3,57,6441,7.42,7.34,4.6,161.0
16115,1.01,Premium,G,VS1,62.7,56,6441,6.46,6.36,4.02,161.0
16116,0.9,Premium,D,VS1,61.2,58,6441,6.27,6.25,3.83,161.0
16117,1.01,Premium,G,VS1,62,58,6441,6.44,6.4,3.98,161.0
16118,1.33,Very Good,J,VS1,61.7,55,6442,7.07,7.12,4.38,161.0
16119,1.3,Ideal,F,SI2,62.2,56,6442,6.96,7,4.34,161.0
16120,1.3,Premium,I,VS2,60.1,58,6442,7.1,7.14,4.28,161.0
16121,1.27,Very Good,I,VS2,62.4,58,6443,6.83,6.89,4.28,161.0
16122,1.36,Ideal,D,SI2,61.2,57,6443,7.15,7.19,4.39,161.0
16123,1.3,Good,D,SI2,57.1,63,6443,7.27,7.22,4.14,161.0
16124,1.5,Premium,H,SI2,61.8,57,6443,7.34,7.31,4.53,161.0
16125,0.91,Ideal,D,VS2,60.9,57,6444,6.26,6.32,3.83,161.0
16126,1,Good,E,VS2,60.6,65,6445,6.29,6.36,3.83,161.0
16127,1.11,Premium,G,VS2,60.4,58,6445,6.76,6.72,4.07,161.0
16128,1.01,Good,F,VS2,63.9,58,6446,6.39,6.32,4.06,161.0
16129,1.01,Premium,F,VS2,60.9,58,6446,6.47,6.41,3.92,161.0
16130,1.02,Very Good,D,VS2,63.9,59,6447,6.29,6.33,4.03,161.0
16131,1.14,Premium,F,SI1,61.1,58,6448,6.77,6.72,4.12,161.0
16132,1.22,Premium,G,SI1,61.2,60,6449,6.82,6.75,4.15,161.0
16133,1.01,Very Good,G,VS2,63.6,56,6449,6.34,6.39,4.05,161.0
16134,1,Very Good,G,VS2,62.4,58,6449,6.31,6.38,3.96,161.0
16135,1.22,Premium,G,SI1,62.1,58,6449,6.89,6.84,4.26,161.0
16136,1.01,Ideal,G,VS2,61.9,58,6449,6.37,6.43,3.96,161.0
16137,1.33,Ideal,J,VS1,62.5,58,6449,6.99,7.03,4.38,161.0
16138,1.23,Ideal,I,SI1,62.1,57,6449,6.83,6.88,4.26,161.0
16139,1.01,Good,D,VS2,64.5,58,6449,6.27,6.31,4.06,161.0
16140,1.2,Ideal,H,SI1,62,58,6450,6.78,6.83,4.22,161.0
16141,1,Premium,G,VS2,60.6,59,6451,6.42,6.36,3.87,161.0
16142,1.3,Ideal,I,SI1,62.3,58,6451,6.94,7,4.34,161.0
16143,1.28,Premium,I,VS2,62.5,61,6451,6.89,6.86,4.3,161.0
16144,1.2,Premium,H,SI1,61.3,60,6451,6.87,6.81,4.19,161.0
16145,1.28,Ideal,H,SI2,62.8,57,6451,6.92,6.87,4.33,161.0
16146,1,Premium,G,VS2,60,59,6451,6.54,6.46,3.9,161.0
16147,1.2,Premium,G,SI1,62.7,58,6451,6.71,6.66,4.19,161.0
16148,1.09,Very Good,G,VS1,59.7,63,6453,6.65,6.74,4,161.0
16149,1.09,Ideal,H,VS2,62.9,58,6453,6.56,6.51,4.11,161.0
16150,1.31,Good,I,VS1,64.3,58.7,6455,6.84,6.87,4.41,161.0
16151,1.45,Fair,F,SI2,64.4,58,6455,7.17,7.11,4.59,161.0
16152,1.22,Ideal,F,SI1,62.8,55,6456,6.87,6.79,4.29,161.0
16153,1.23,Very Good,H,SI1,61,59,6458,6.91,6.86,4.2,161.0
16154,1.04,Ideal,H,SI1,61.6,55,6458,6.51,6.54,4.02,161.0
16155,1.04,Premium,F,VS2,60.1,59,6458,6.61,6.56,3.96,161.0
16156,1.04,Ideal,G,VS2,62,57,6458,6.5,6.49,4.03,161.0
16157,1.28,Ideal,F,SI2,62.3,55,6458,6.96,6.91,4.32,161.0
16158,1.36,Premium,F,SI2,61.4,59,6458,7.16,7.12,4.38,161.0
16159,1.55,Premium,H,SI2,58,60,6458,7.61,7.58,4.41,161.0
16160,1.5,Premium,H,SI2,62.1,58,6458,7.31,7.21,4.51,161.0
16161,1.12,Ideal,E,SI1,61.6,55,6458,6.69,6.66,4.11,161.0
16162,1.23,Very Good,H,VS2,61.6,59,6459,6.84,6.86,4.22,161.0
16163,1.23,Very Good,H,VS2,60.6,59,6459,6.89,6.94,4.19,161.0
16164,1.22,Ideal,I,VS1,62.3,54,6459,6.82,6.86,4.26,161.0
16165,1.07,Ideal,F,VS2,62,57,6459,6.5,6.47,4.08,161.0
16166,1.03,Ideal,D,SI1,59.9,57,6460,6.61,6.68,3.98,161.0
16167,1.03,Premium,E,VS2,60,59,6460,6.6,6.54,3.94,161.0
16168,1.02,Good,E,VS2,63.2,60,6462,6.29,6.34,3.99,161.0
16169,1,Premium,G,VS1,61.2,58,6462,6.49,6.38,3.94,161.0
16170,1.34,Very Good,G,SI2,62.2,56,6463,7,7.08,4.38,161.0
16171,1.34,Premium,G,SI2,61.7,58,6464,7.04,7.1,4.36,161.0
16172,1.14,Very Good,D,SI1,62.7,59,6464,6.64,6.67,4.17,161.0
16173,1,Good,G,VS1,63.6,59,6465,6.34,6.3,4.02,161.0
16174,1,Ideal,G,VS1,62.2,56,6465,6.41,6.35,3.97,161.0
16175,1,Ideal,G,VS1,62.7,54,6465,6.42,6.37,4.01,161.0
16176,0.9,Very Good,E,VVS2,62,55,6466,6.08,6.17,3.8,161.0
16177,1.03,Ideal,F,VS2,60.4,56,6467,6.59,6.56,3.97,161.0
16178,1,Very Good,F,VS1,62.9,56,6468,6.38,6.43,4.03,161.0
16179,1,Very Good,F,VS1,62.6,57,6468,6.35,6.42,4,161.0
16180,1.2,Good,H,VS2,62.6,56,6468,6.73,6.76,4.22,161.0
16181,1,Premium,F,VS2,58.6,61,6468,6.53,6.5,3.82,161.0
16182,1,Premium,F,VS2,62.4,60,6468,6.38,6.35,3.97,161.0
16183,1.25,Ideal,E,SI1,61.1,57,6468,6.93,6.89,4.22,161.0
16184,1.1,Premium,D,SI1,60.7,55,6468,6.74,6.71,4.08,161.0
16185,1,Premium,F,VS2,62.6,60,6468,6.37,6.29,3.96,161.0
16186,1.22,Ideal,I,VS1,62.3,57,6469,6.81,6.85,4.25,161.0
16187,1.22,Ideal,I,VS1,61.9,55.7,6469,6.81,6.84,4.23,161.0
16188,1.01,Premium,G,VVS2,61.3,61,6470,6.47,6.32,3.92,161.0
16189,1.31,Ideal,F,SI1,62.4,56,6470,6.98,6.9,4.33,161.0
16190,1.1,Ideal,H,VS1,61.4,57,6470,6.65,6.64,4.08,161.0
16191,1.01,Premium,G,VVS2,61.9,60,6470,6.45,6.41,3.98,161.0
16192,1.07,Ideal,G,VS2,63,55,6471,6.55,6.5,4.11,161.0
16193,1.07,Premium,G,VS2,60.9,58,6471,6.6,6.56,4.01,161.0
16194,1.07,Ideal,G,VS2,62.2,57,6471,6.55,6.53,4.07,161.0
16195,1.07,Premium,G,VS2,60.5,56,6471,6.71,6.64,4.04,161.0
16196,1.07,Premium,G,VS2,62.1,58,6471,6.59,6.55,4.08,161.0
16197,1.2,Ideal,H,SI1,62.2,56,6471,6.8,6.77,4.23,161.0
16198,1.27,Ideal,H,SI1,61.5,55,6472,6.97,6.95,4.28,161.0
16199,1.29,Ideal,E,SI2,62.8,57,6473,6.94,6.88,4.34,161.0
16200,1.7,Good,I,I1,63.6,58,6474,7.52,7.48,4.77,162.0
16201,1.26,Ideal,H,SI1,61.7,58,6476,6.95,6.9,4.27,162.0
16202,1.06,Good,G,VS1,63.4,57,6477,6.45,6.48,4.1,162.0
16203,1.53,Ideal,H,I1,62.3,56,6477,7.38,7.34,4.59,162.0
16204,1.26,Ideal,E,SI2,61,57,6477,7.03,6.97,4.27,162.0
16205,1.21,Ideal,G,VS2,61.7,56,6478,6.85,6.83,4.22,162.0
16206,1.02,Very Good,F,VS2,59.4,58,6479,6.52,6.62,3.9,162.0
16207,1.02,Ideal,F,VS2,62.7,54,6479,6.42,6.5,4.05,162.0
16208,1.02,Very Good,F,VS2,61.7,58,6479,6.47,6.5,4,162.0
16209,1.02,Premium,F,VS2,61.3,58,6479,6.42,6.54,3.97,162.0
16210,1.02,Good,F,VS2,63.3,59,6479,6.37,6.4,4.04,162.0
16211,1.02,Ideal,F,VS2,62.7,56,6479,6.39,6.44,4.02,162.0
16212,1.07,Ideal,H,VS1,60.2,59,6479,6.66,6.69,4.02,162.0
16213,1.03,Premium,G,VS1,62.1,59,6479,6.48,6.4,4,162.0
16214,1.01,Very Good,E,VS2,63.1,56,6480,6.34,6.4,4.02,162.0
16215,1.09,Ideal,G,VS2,62.3,57,6480,6.6,6.57,4.1,162.0
16216,1.33,Ideal,H,SI2,62.7,57,6480,7.05,6.98,4.4,162.0
16217,1.33,Premium,G,SI2,63,59,6480,7,6.97,4.4,162.0
16218,1.33,Very Good,H,SI2,62.5,58,6482,7.04,6.97,4.38,162.0
16219,1.06,Very Good,G,VS2,61.7,57,6483,6.5,6.57,4.03,162.0
16220,1.31,Ideal,H,SI2,62.2,57,6484,6.96,7,4.34,162.0
16221,1.03,Premium,F,VS2,62,58,6484,6.5,6.46,4.02,162.0
16222,1.2,Ideal,H,SI1,60.8,57,6485,6.9,6.88,4.19,162.0
16223,1.05,Ideal,G,VS2,60.8,57,6486,6.58,6.65,4.02,162.0
16224,1.05,Ideal,G,VS2,61.9,56,6486,6.52,6.56,4.05,162.0
16225,1.05,Very Good,G,VS2,62.8,57,6486,6.45,6.49,4.06,162.0
16226,1.03,Very Good,G,VS1,60.6,58,6487,6.48,6.55,3.95,162.0
16227,1.2,Ideal,H,VS2,59.9,57,6487,6.91,6.87,4.13,162.0
16228,1.01,Premium,E,VS2,62.4,60,6488,6.39,6.43,4,162.0
16229,1.01,Very Good,E,VS2,62.9,57,6488,6.37,6.43,4.02,162.0
16230,0.94,Ideal,G,VVS1,62.4,58,6488,6.22,6.27,3.9,162.0
16231,1.24,Ideal,H,SI1,60.9,57,6488,6.9,6.95,4.22,162.0
16232,1.22,Premium,G,SI1,60.7,59,6492,6.92,6.96,4.21,162.0
16233,1.15,Ideal,G,VS2,61.4,57,6492,6.78,6.74,4.15,162.0
16234,1.15,Premium,G,VS2,61.5,58,6492,6.76,6.71,4.14,162.0
16235,1.2,Premium,G,SI1,63,60,6494,6.81,6.75,4.27,162.0
16236,1.38,Very Good,J,VS2,62.7,56,6494,7.06,7.11,4.44,162.0
16237,1.51,Premium,E,I1,59,62,6494,7.41,7.36,4.36,162.0
16238,1.18,Ideal,I,VVS1,59.7,54,6494,6.99,6.92,4.15,162.0
16239,1.37,Premium,G,SI2,59.6,60,6495,7.24,7.18,4.3,162.0
16240,1.1,Very Good,H,VVS2,59.7,57.8,6497,6.7,6.76,4.01,162.0
16241,1.01,Very Good,G,VS1,62.8,59,6499,6.34,6.37,3.99,162.0
16242,1.01,Premium,G,VS1,62.6,59,6499,6.38,6.46,4.02,162.0
16243,1.01,Premium,G,VS1,62.6,59,6499,6.38,6.43,4.01,162.0
16244,1.01,Good,G,VS1,63.2,58,6499,6.34,6.38,4.02,162.0
16245,1.01,Premium,G,VS1,62.7,58,6499,6.38,6.41,4.01,162.0
16246,1.01,Good,G,VS1,63.7,57,6499,6.32,6.37,4.04,162.0
16247,1.01,Premium,G,VS1,60.8,58,6499,6.44,6.51,3.94,162.0
16248,1.01,Premium,G,VS1,62.3,59,6499,6.38,6.42,3.99,162.0
16249,1.01,Ideal,G,VS1,61.8,57,6499,6.4,6.45,3.97,162.0
16250,1.02,Ideal,G,VS2,61.4,55,6499,6.48,6.51,3.99,162.0
16251,1.2,Premium,H,VS2,62.8,59,6500,6.75,6.7,4.22,162.0
16252,1.14,Very Good,G,VS2,61.3,57,6500,6.69,6.78,4.13,162.0
16253,1.01,Ideal,F,VS2,62.6,57,6501,6.39,6.43,4.01,162.0
16254,1.01,Very Good,E,SI1,63.4,55,6501,6.38,6.42,4.06,162.0
16255,1.2,Ideal,G,SI1,61.2,56,6502,6.92,6.84,4.21,162.0
16256,1.35,Ideal,H,VS2,61.6,55,6502,7.08,7.02,4.34,162.0
16257,2.07,Fair,G,I1,67.7,56,6503,7.76,7.73,5.25,162.0
16258,1.24,Ideal,F,SI2,61.4,58,6503,6.85,6.9,4.22,162.0
16259,1.12,Premium,G,VS2,61.7,56,6503,6.72,6.61,4.11,162.0
16260,1.01,Ideal,G,VS1,62,57,6504,6.44,6.36,3.97,162.0
16261,1.08,Good,H,VVS1,63.1,57,6504,6.52,6.57,4.13,162.0
16262,1.09,Premium,G,VS2,60.9,56,6504,6.7,6.67,4.07,162.0
16263,1.22,Premium,I,VS1,59.4,60,6504,7.02,6.96,4.15,162.0
16264,1.01,Ideal,G,VS2,61.8,57,6504,6.43,6.41,3.97,162.0
16265,1.09,Premium,G,VS2,61.7,58,6504,6.6,6.53,4.05,162.0
16266,1.02,Premium,G,VS1,60.8,58,6505,6.52,6.47,3.95,162.0
16267,1.21,Premium,H,SI1,61.6,61,6505,6.88,6.83,4.22,162.0
16268,1.32,Premium,H,VS2,61.5,59,6505,7.04,7.01,4.32,162.0
16269,1.21,Premium,D,SI2,62.5,57,6505,6.79,6.71,4.22,162.0
