id,carat,cut,color,clarity,depth,table,price,x,y,z,g
25670,2.03,Premium,J,VS1,59.3,60,14588,8.36,8.28,4.93,256.0
25671,1.5,Very Good,E,VS2,59.5,58,14592,7.44,7.48,4.44,256.0
25672,1.34,Ideal,E,VVS2,62.6,54,14593,7.05,7.07,4.42,256.0
25673,2.2,Ideal,J,SI1,61.5,57,14593,8.41,8.37,5.16,256.0
25674,1.65,Ideal,G,VS2,61.9,57,14593,7.65,7.61,4.72,256.0
25675,2.01,Good,I,SI1,59.4,63,14597,8.18,8.26,4.88,256.0
25676,2.3,Very Good,I,SI2,60.6,60,14603,8.51,8.56,5.17,256.0
25677,1.95,Very Good,H,SI1,62.9,58,14603,7.86,7.94,4.97,256.0
25678,1.7,Ideal,H,VVS1,61.4,57,14603,7.63,7.69,4.7,256.0
25679,2.04,Premium,I,SI2,59.8,59,14605,8.3,8.23,4.94,256.0
25680,1.7,Premium,F,SI1,62.4,57,14611,7.61,7.56,4.73,256.0
25681,0.31,Ideal,F,VS1,61.5,54,642,4.36,4.39,2.69,256.0
25682,0.31,Ideal,F,VS1,61,56,642,4.38,4.4,2.68,256.0
25683,0.3,Very Good,F,VS2,63.2,59,642,4.27,4.24,2.69,256.0
25684,0.31,Ideal,G,VS1,61,56,642,4.35,4.4,2.67,256.0
25685,0.33,Very Good,G,VS1,61.2,57,643,4.46,4.49,2.73,256.0
25686,0.37,Ideal,D,SI1,61.9,54,643,4.62,4.65,2.87,256.0
25687,0.33,Good,F,VS2,59.5,61,643,4.49,4.54,2.68,256.0
25688,0.36,Premium,D,SI2,63,59,643,4.52,4.49,2.84,256.0
25689,0.34,Ideal,I,VS1,62,54,643,4.51,4.49,2.79,256.0
25690,0.3,Very Good,G,VS2,63.5,59,644,4.22,4.17,2.66,256.0
25691,0.38,Very Good,F,SI2,60.1,60,644,4.7,4.75,2.84,256.0
25692,0.4,Very Good,E,SI2,62.1,60,644,4.65,4.69,2.9,256.0
25693,0.32,Very Good,D,SI1,60,56,644,4.5,4.53,2.71,256.0
25694,0.4,Ideal,E,SI2,62.6,54,644,4.68,4.71,2.94,256.0
25695,0.36,Ideal,F,SI1,59.7,57,644,4.69,4.72,2.81,256.0
25696,0.4,Fair,D,SI1,65.1,55,644,4.63,4.68,3.03,256.0
25697,0.33,Ideal,E,SI1,59.6,57,644,4.53,4.49,2.69,256.0
25698,0.35,Very Good,D,SI1,63,57,644,4.46,4.52,2.83,256.0
25699,0.35,Premium,D,SI1,61,60,644,4.54,4.58,2.78,256.0
25700,0.35,Premium,D,SI1,61.8,59,644,4.54,4.56,2.81,257.0
25701,0.34,Good,D,VS2,63.6,55,644,4.4,4.43,2.81,257.0
25702,0.35,Ideal,D,SI1,60.8,55,644,4.56,4.59,2.78,257.0
25703,0.35,Very Good,D,SI1,60.2,57,644,4.56,4.61,2.76,257.0
25704,0.35,Ideal,D,SI1,61.6,55,644,4.53,4.56,2.8,257.0
25705,0.35,Ideal,D,SI1,61.6,57,644,4.54,4.55,2.8,257.0
25706,0.35,Premium,D,SI1,62.1,58,644,4.51,4.54,2.81,257.0
25707,0.35,Very Good,D,SI1,60.1,61,644,4.56,4.59,2.75,257.0
25708,0.35,Ideal,D,SI1,60.7,57,644,4.53,4.57,2.76,257.0
25709,0.35,Ideal,D,SI1,62.7,56,644,4.49,4.51,2.82,257.0
25710,0.35,Ideal,D,SI1,62.3,57,644,4.5,4.52,2.81,257.0
25711,2.11,Premium,I,SI2,58.4,62,14615,8.43,8.39,4.91,257.0
25712,1.51,Ideal,G,VVS2,62.3,55,14616,7.29,7.35,4.56,257.0
25713,1.35,Ideal,G,IF,62.2,57,14616,7.07,7.11,4.41,257.0
25714,1.5,Ideal,E,VS2,63.4,54,14618,7.22,7.25,4.59,257.0
25715,2.02,Very Good,I,VS2,58.8,57,14620,8.21,8.29,4.85,257.0
25716,1.7,Ideal,E,SI1,60.1,57,14623,7.71,7.74,4.64,257.0
25717,1.58,Ideal,G,VS1,61.3,57,14624,7.48,7.54,4.6,257.0
25718,2.17,Very Good,H,SI2,58.8,62,14625,8.48,8.53,5,257.0
25719,1.04,Ideal,D,IF,61.8,57,14626,6.52,6.49,4.02,257.0
25720,2.06,Premium,E,SI2,58.8,58,14634,8.42,8.35,4.93,257.0
25721,2.01,Very Good,I,SI2,60.5,59,14637,8.19,8.26,4.98,257.0
25722,2.03,Ideal,G,SI1,62,57,14637,8.1,8.05,5.01,257.0
25723,2.22,Ideal,G,SI2,62.6,57,14637,8.35,8.29,5.21,257.0
25724,2.11,Ideal,J,VS2,61.2,55,14638,8.33,8.3,5.09,257.0
25725,1.5,Very Good,E,VS2,62.1,60,14639,7.27,7.32,4.53,257.0
25726,2.03,Fair,H,SI1,65.4,58,14646,7.91,7.88,5.16,257.0
25727,2.03,Very Good,E,SI2,63.1,56,14646,8.01,7.99,5.05,257.0
25728,2.38,Premium,G,SI2,62.4,58,14648,8.59,8.47,5.32,257.0
25729,1.54,Ideal,G,VS1,62,57,14650,7.4,7.45,4.6,257.0
25730,2.5,Fair,J,SI2,66.9,58,14652,8.36,8.22,5.55,257.0
25731,1.51,Good,F,VVS2,63.7,58,14654,7.18,7.24,4.59,257.0
25732,1.51,Good,G,IF,62.8,60,14654,7.18,7.24,4.53,257.0
25733,2.53,Premium,H,SI2,62.6,60,14659,8.66,8.55,5.39,257.0
25734,2.04,Premium,J,VS1,62.6,58,14660,8.11,8.06,5.06,257.0
25735,2.04,Premium,I,SI2,60.3,60,14660,8.26,8.19,4.96,257.0
25736,2.22,Premium,I,VS2,60.5,59,14662,8.41,8.37,5.08,257.0
25737,1.26,Premium,D,VVS2,60.5,58,14663,6.99,7.03,4.24,257.0
25738,2.32,Premium,J,SI2,62.5,58,14666,8.47,8.43,5.28,257.0
25739,2.32,Premium,J,SI2,59,59,14666,8.69,8.64,5.11,257.0
25740,1.11,Ideal,D,VVS1,61.6,55,14667,6.7,6.68,4.12,257.0
25741,1.51,Very Good,F,VS1,59.6,63,14673,7.34,7.43,4.4,257.0
25742,1.51,Ideal,G,VS1,61.9,57,14674,7.37,7.34,4.55,257.0
25743,1.51,Ideal,G,VS1,61.1,57,14674,7.41,7.38,4.52,257.0
25744,1.51,Ideal,G,VS1,61.6,56,14674,7.37,7.34,4.53,257.0
25745,1.51,Premium,G,VS1,62.2,58,14674,7.35,7.29,4.55,257.0
25746,1.5,Premium,D,VS2,62.5,61,14675,7.32,7.25,4.55,257.0
25747,1.52,Very Good,D,VS2,63.4,59,14680,7.32,7.24,4.61,257.0
25748,1.51,Premium,F,VS2,61.6,58,14683,7.32,7.35,4.52,257.0
25749,2.03,Fair,G,SI2,64.9,59,14687,7.85,7.99,5.14,257.0
25750,2.2,Ideal,G,SI2,59.9,57,14691,8.54,8.49,5.1,257.0
25751,2.16,Ideal,J,SI1,63,55,14691,8.2,8.24,5.18,257.0
25752,1.52,Ideal,G,VS2,61.4,56,14692,7.39,7.47,4.56,257.0
25753,1.52,Very Good,D,VS2,61.9,56,14698,7.31,7.35,4.54,257.0
25754,1.53,Premium,G,VS1,62.6,60,14699,7.39,7.3,4.6,257.0
25755,2.09,Very Good,I,SI2,63,57,14704,8.09,8.13,5.11,257.0
25756,1.51,Good,E,VS2,62.6,60,14709,7.22,7.28,4.54,257.0
25757,1.51,Very Good,E,VS2,62.4,59,14709,7.26,7.36,4.56,257.0
25758,1.51,Premium,E,VS2,62.2,59,14709,7.36,7.4,4.59,257.0
25759,1.51,Premium,E,VS2,60.7,60,14709,7.37,7.46,4.5,257.0
25760,2.33,Premium,J,SI1,59.9,59,14711,8.7,8.65,5.2,257.0
25761,2.02,Very Good,I,SI2,61.9,60,14715,8.12,8.06,5.01,257.0
25762,2.16,Very Good,J,SI1,61.4,58,14715,8.29,8.31,5.1,257.0
25763,2.54,Premium,H,SI2,61.3,58,14717,8.8,8.7,5.36,257.0
25764,1.5,Premium,F,VS2,61.5,58,14719,7.34,7.32,4.51,257.0
25765,2.03,Good,H,SI2,59.6,61,14720,8.16,8.21,4.88,257.0
25766,1.66,Ideal,H,IF,61.5,57,14724,7.59,7.62,4.68,257.0
25767,2.01,Very Good,H,SI1,63.5,57,14725,7.96,7.88,5.03,257.0
25768,2.01,Ideal,H,SI1,62.1,56,14725,8.11,8.08,5.03,257.0
25769,2.43,Premium,I,SI2,62.2,60,14727,8.59,8.53,5.33,257.0
25770,1.71,Premium,H,VVS2,61.4,59,14731,7.67,7.77,4.74,257.0
25771,2.23,Very Good,J,VS2,61,58,14732,8.36,8.39,5.11,257.0
25772,1.51,Ideal,G,VS1,60.8,54,14733,7.4,7.48,4.52,257.0
25773,2.18,Very Good,I,SI2,61.4,59.5,14735,8.31,8.37,5.12,257.0
25774,1.24,Ideal,D,VVS2,61.5,57,14737,6.88,6.94,4.25,257.0
25775,2.11,Very Good,I,SI1,62.4,53,14740,8.17,8.27,5.13,257.0
25776,2.3,Ideal,G,SI2,61.4,57,14744,8.51,8.48,5.22,257.0
25777,2.01,Good,G,SI2,63,60,14745,7.92,7.99,5.01,257.0
25778,1.5,Premium,E,VS2,61.9,57,14745,7.38,7.31,4.55,257.0
25779,2.58,Very Good,D,SI2,58.9,63,14749,9.08,9.01,5.33,257.0
25780,1.82,Premium,H,VS2,61.6,60,14749,7.78,7.74,4.78,257.0
25781,2.06,Fair,J,VS1,64.6,58,14750,7.91,8.04,5.15,257.0
25782,1.51,Ideal,G,VVS2,62.3,55,14750,7.35,7.29,4.56,257.0
25783,2.01,Premium,I,SI1,60.1,59,14752,8.21,8.15,4.92,257.0
25784,1.5,Ideal,F,VS2,62.6,57,14759,7.27,7.34,4.57,257.0
25785,2,Premium,I,VS2,58.5,61,14763,8.28,8.19,4.82,257.0
25786,2,Very Good,E,SI2,63.4,60,14763,7.97,7.92,5.04,257.0
25787,2.02,Ideal,J,VS2,61.8,57,14766,8.11,8.14,5.02,257.0
25788,2.01,Very Good,H,SI2,62.7,60,14768,7.94,8.03,5.01,257.0
25789,1.51,Premium,D,VS2,60.2,59,14773,7.43,7.33,4.44,257.0
25790,2.04,Premium,I,SI1,58.8,60,14775,8.42,8.32,4.92,257.0
25791,2.55,Good,H,SI2,63.7,59,14775,8.66,8.57,5.49,257.0
25792,1.74,Ideal,F,SI1,62.4,57,14775,7.68,7.64,4.78,257.0
25793,2.25,Very Good,H,SI2,61.2,63,14775,8.49,8.38,5.16,257.0
25794,2.04,Ideal,I,SI1,62.8,57,14775,8.09,8.02,5.06,257.0
25795,1.62,Ideal,G,VS2,61.7,56,14777,7.53,7.57,4.66,257.0
25796,1.51,Ideal,G,VS1,60.8,57,14779,7.37,7.44,4.5,257.0
25797,1.52,Ideal,G,VS1,61.1,56,14787,7.39,7.43,4.53,257.0
25798,1.7,Good,G,VS1,63.9,58,14787,7.46,7.5,4.78,257.0
25799,1.5,Premium,E,VS2,61.8,59,14790,7.31,7.38,4.54,257.0
25800,2.02,Premium,F,SI2,61.5,60,14790,8.15,8.05,4.98,258.0
25801,2.01,Very Good,I,VS1,63.5,59,14792,8.03,7.93,5.07,258.0
25802,2.02,Very Good,H,SI2,58.7,62,14795,8.23,8.2,4.82,258.0
25803,2.01,Fair,G,SI2,63.8,59,14799,7.77,7.87,4.99,258.0
25804,2.33,Very Good,J,VS2,61.8,59,14801,8.41,8.56,5.24,258.0
25805,2.14,Ideal,J,VS2,62,54,14802,8.28,8.31,5.15,258.0
25806,2.06,Premium,I,SI2,61.8,58,14803,8.22,8.11,5.05,258.0
25807,2.04,Very Good,H,SI2,60.8,58,14810,8.14,8.23,4.98,258.0
25808,2.01,Very Good,I,SI1,62.8,60,14811,7.99,8.04,5.03,258.0
25809,2.01,Very Good,J,VS1,61.2,60,14812,8.06,8.14,4.96,258.0
25810,2.01,Very Good,E,SI2,61.2,58,14813,8.05,8.07,4.93,258.0
25811,1.8,Ideal,F,SI1,61.9,56,14814,7.78,7.87,4.84,258.0
25812,1.51,Premium,F,VS2,61.6,58,14817,7.35,7.32,4.52,258.0
25813,2.19,Very Good,I,SI1,62.6,58,14819,8.24,8.33,5.19,258.0
25814,2.16,Very Good,H,SI2,62.3,60,14824,8.19,8.31,5.14,258.0
25815,1.62,Premium,F,VS2,61.1,60,14826,7.56,7.57,4.62,258.0
25816,2.31,Very Good,J,VS2,59.7,60,14830,8.53,8.59,5.11,258.0
25817,1.61,Premium,F,VS2,61.6,61,14833,7.54,7.47,4.62,258.0
25818,2.01,Ideal,H,SI1,61.5,55,14837,8.11,8.06,4.97,258.0
25819,2.37,Premium,I,VS2,61.6,56,14837,8.7,8.6,5.33,258.0
25820,2.09,Ideal,I,SI2,63,57,14838,8.13,8.09,5.11,258.0
25821,1.21,Premium,D,VVS2,61.1,59,14841,6.9,6.89,4.21,258.0
25822,1.5,Very Good,G,VVS1,63.3,58,14842,7.19,7.27,4.58,258.0
25823,1.32,Very Good,F,IF,62.4,58,14842,6.97,7.01,4.36,258.0
25824,1.51,Ideal,E,VS2,62.8,56,14844,7.31,7.24,4.57,258.0
25825,1.51,Premium,E,VS2,60.7,60,14844,7.46,7.37,4.5,258.0
25826,1.51,Premium,E,VS2,62.6,60,14844,7.28,7.22,4.54,258.0
25827,1.51,Premium,E,VS2,62.2,59,14844,7.4,7.36,4.59,258.0
25828,1.18,Ideal,E,IF,61.1,56,14847,6.78,6.91,4.18,258.0
25829,1.41,Good,E,VVS2,59.9,61,14853,7.21,7.37,4.37,258.0
25830,1.58,Premium,G,VVS2,62.4,56,14855,7.5,7.4,4.65,258.0
25831,2.07,Ideal,I,SI1,61.2,57,14857,8.12,8.23,5,258.0
25832,1.66,Ideal,H,IF,61.5,57,14859,7.62,7.59,4.68,258.0
25833,1.7,Fair,G,VS2,64.5,58,14860,7.51,7.43,4.82,258.0
25834,2.06,Premium,H,SI1,62.4,59,14863,8.11,8.07,5.05,258.0
25835,1.71,Premium,H,VVS2,61.4,59,14866,7.77,7.67,4.74,258.0
25836,2.23,Premium,J,VS2,61,58,14867,8.39,8.36,5.11,258.0
25837,2.18,Ideal,I,SI2,61.4,60,14870,8.37,8.31,5.12,258.0
25838,1.71,Premium,E,SI1,59.1,58,14882,7.76,7.8,4.6,258.0
25839,2.04,Premium,H,SI1,58,59,14888,8.4,8.27,4.83,258.0
25840,2,Good,I,VS2,63.5,59,14889,7.93,7.98,5.05,258.0
25841,1.51,Ideal,E,VS2,61.2,57,14889,7.37,7.47,4.54,258.0
25842,1.51,Very Good,E,VS2,60.1,58,14889,7.51,7.57,4.53,258.0
25843,1.72,Premium,F,SI1,62,58,14892,7.68,7.65,4.75,258.0
25844,1.71,Very Good,H,VVS2,61.2,62,14893,7.59,7.65,4.66,258.0
25845,2.04,Premium,G,SI2,62.1,59,14900,8.14,8.06,5.03,258.0
25846,1.79,Premium,H,VS1,62.6,56,14904,7.81,7.76,4.87,258.0
25847,1.51,Very Good,E,VS1,63.2,58,14904,7.24,7.16,4.55,258.0
25848,1.52,Ideal,F,VS2,62.5,55,14915,7.42,7.31,4.6,258.0
25849,2,Premium,G,SI1,59.3,60,14918,8.19,8.13,4.84,258.0
25850,2,Premium,G,SI1,59,62,14918,6.16,6.15,4.82,258.0
25851,3,Good,J,SI2,59.3,64,14918,9.32,9.19,5.5,258.0
25852,1.5,Premium,F,VS1,62.6,58,14918,7.31,7.26,4.56,258.0
25853,2.06,Good,I,SI1,59,64,14920,8.39,8.13,4.89,258.0
25854,1.5,Premium,E,VS2,61.8,59,14925,7.38,7.31,4.54,258.0
25855,1.53,Very Good,E,VS1,60.7,60,14931,7.38,7.52,4.52,258.0
25856,2.08,Premium,J,VS2,60.3,59,14933,8.29,8.23,4.98,258.0
25857,2.07,Ideal,H,SI1,60.6,56,14935,8.38,8.3,5.05,258.0
25858,1.41,Very Good,G,VVS1,61.2,55,14936,7.22,7.25,4.43,258.0
25859,2.04,Good,F,SI2,64,57,14936,8.04,7.98,5.13,258.0
25860,2.27,Premium,I,SI2,62.5,59,14937,8.45,8.39,5.26,258.0
25861,1.51,Very Good,G,VVS2,62.7,57,14938,7.33,7.38,4.61,258.0
25862,2.01,Premium,G,SI2,59.4,62,14939,8.27,8.22,4.9,258.0
25863,2.04,Premium,H,SI2,60.8,58,14945,8.23,8.14,4.98,258.0
25864,2.08,Premium,I,SI2,62.3,58,14947,8.18,8.13,5.08,258.0
25865,2.01,Premium,E,SI2,61.2,58,14948,8.07,8.05,4.93,258.0
25866,2.01,Fair,E,SI2,62.1,66,14948,7.99,7.92,4.94,258.0
25867,1.82,Premium,H,SI1,62,59,14949,7.81,7.77,4.83,258.0
25868,1.26,Premium,E,VVS1,59.8,59,14952,6.99,7.08,4.21,258.0
25869,2.01,Good,H,SI2,62.2,57,14956,8.05,8.1,5.03,258.0
25870,1.56,Ideal,G,VS1,61.3,56,14957,7.46,7.51,4.59,258.0
25871,1.8,Ideal,I,VS1,62.4,54,14959,7.77,7.8,4.86,258.0
25872,1.62,Premium,F,VS2,61.1,60,14961,7.57,7.56,4.62,258.0
25873,1.8,Ideal,H,VS1,62.3,56,14968,7.76,7.79,4.84,258.0
25874,2.01,Good,H,SI1,62.8,59,14968,7.98,8.01,5.02,258.0
25875,2.47,Premium,I,SI2,62.5,56,14970,8.65,8.6,5.39,258.0
25876,2,Good,J,VS1,62.4,58,14973,8.01,8.08,5.02,258.0
25877,2.05,Premium,J,VS1,62.5,60,14973,8.09,8.14,5.07,258.0
25878,2.43,Fair,G,SI2,64.5,57,14975,8.41,8.36,5.41,258.0
25879,1.51,Very Good,F,VS1,62.6,57,14976,7.25,7.29,4.55,258.0
25880,1.51,Ideal,G,VVS2,61.8,57,14982,7.31,7.36,4.53,258.0
25881,2.06,Premium,I,SI2,61,59,14982,8.24,8.21,5.02,258.0
25882,2.06,Premium,I,SI2,60.1,58,14982,8.32,8.26,4.98,258.0
25883,2.01,Ideal,H,SI2,62.5,53.9,14998,8.04,8.07,5.04,258.0
25884,2.01,Good,I,SI1,58.5,62,14998,8.24,8.31,4.84,258.0
25885,1.6,Ideal,G,VS2,61.9,56,15000,7.53,7.47,4.64,258.0
25886,1.54,Premium,E,VS2,62.3,58,15002,7.31,7.39,4.58,258.0
25887,1.19,Ideal,F,VVS1,61.5,55,15005,6.82,6.84,4.2,258.0
25888,2.1,Premium,I,SI1,61.5,57,15007,8.25,8.21,5.06,258.0
25889,1.69,Ideal,D,SI1,60.8,57,15011,7.69,7.71,4.68,258.0
25890,1.5,Very Good,G,VVS2,62.9,56,15013,7.22,7.32,4.57,258.0
25891,1.73,Very Good,G,VS1,62.8,57,15014,7.57,7.72,4.8,258.0
25892,2.02,Premium,G,SI2,63,59,15014,8.05,7.95,5.03,258.0
25893,2.05,Very Good,F,SI2,61.9,56,15017,8.13,8.18,5.05,258.0
25894,1.5,Very Good,F,VS1,61.6,58,15022,7.35,7.43,4.55,258.0
25895,1.82,Very Good,G,SI1,62.7,58,15025,7.68,7.75,4.84,258.0
25896,2,Very Good,I,VS2,63.5,59,15025,7.98,7.93,5.05,258.0
25897,1.51,Ideal,E,VS2,61.2,57,15025,7.47,7.37,4.54,258.0
25898,1.51,Premium,E,VS2,60.1,58,15025,7.57,7.51,4.53,258.0
25899,1.24,Ideal,F,VVS1,61.2,55,15026,6.94,6.98,4.26,258.0
25900,2.48,Fair,I,SI2,56.7,66,15030,8.88,8.64,4.99,259.0
25901,2.8,Premium,I,SI2,61.1,59,15030,9.03,8.98,5.5,259.0
25902,1.33,Ideal,F,VVS2,61.9,55,15031,7.02,7.07,4.36,259.0
25903,2.19,Premium,I,SI2,60.8,60,15032,8.34,8.38,5.08,259.0
25904,1.83,Ideal,H,SI1,61.5,56,15032,7.87,7.81,4.82,259.0
25905,2.09,Premium,J,VS1,61.2,59,15035,8.22,8.31,5.06,259.0
25906,2.1,Ideal,H,SI1,61.7,53,15035,8.3,8.19,5.09,259.0
25907,2.07,Ideal,H,SI2,62.3,59,15036,8.1,8.14,5.06,259.0
25908,2.01,Very Good,G,SI1,63.5,60,15038,7.98,7.89,5.04,259.0
25909,2,Ideal,I,SI1,62.8,56,15043,8.04,7.95,5.02,259.0
25910,2.06,Good,I,VS2,60.2,64,15046,8.34,8.14,4.97,259.0
25911,2.22,Very Good,I,SI2,62.9,59,15047,8.2,8.24,5.17,259.0
25912,1.5,Premium,D,VS2,60.2,59,15052,7.48,7.36,4.47,259.0
25913,2,Very Good,I,SI1,59.8,59,15053,8.12,8.17,4.87,259.0
25914,2.07,Premium,I,SI2,60.5,60,15055,8.32,8.27,5.02,259.0
25915,1.54,Ideal,G,VVS2,62.5,57,15059,7.3,7.36,4.58,259.0
25916,2.2,Premium,J,VS1,61.7,59,15064,8.3,8.34,5.13,259.0
25917,2.02,Very Good,H,SI2,62.3,58,15064,7.97,8.04,4.99,259.0
25918,2.08,Ideal,H,SI2,61.5,57,15065,8.26,8.2,5.06,259.0
25919,2.08,Premium,I,SI1,60.3,59,15065,8.26,8.22,4.97,259.0
25920,2.05,Premium,J,VS1,60.1,58,15067,8.25,8.19,4.94,259.0
25921,2,Good,I,SI1,63,61,15072,7.93,7.97,5.01,259.0
25922,2.33,Ideal,I,VS2,62.4,57,15073,8.52,8.47,5.31,259.0
25923,2,Very Good,J,VVS2,63,59,15076,7.97,8,5.03,259.0
25924,1.53,Very Good,F,VS1,60.3,58,15079,7.48,7.51,4.52,259.0
25925,1.01,Good,D,IF,63.2,59,15081,6.34,6.38,4.02,259.0
25926,1.01,Good,D,IF,63.4,59,15081,6.26,6.39,4.01,259.0
25927,2,Very Good,I,SI1,62.9,59.2,15081,7.95,8.08,5.05,259.0
25928,1.98,Very Good,I,VS2,62.7,60,15083,7.9,7.96,4.98,259.0
25929,2.03,Very Good,I,VS1,63.2,60,15086,8.01,7.98,5.05,259.0
25930,1.66,Good,G,VS2,63.2,56,15091,7.49,7.61,4.77,259.0
25931,2.2,Ideal,I,VS1,61.4,57,15092,8.41,8.37,5.15,259.0
25932,2.04,Very Good,G,SI2,61.4,58,15092,8.04,8.11,4.96,259.0
25933,2,Ideal,I,SI2,61.7,56,15092,8,8.13,4.98,259.0
25934,2.01,Good,E,SI1,63.8,55,15093,8,7.96,5.09,259.0
25935,2.03,Premium,I,SI1,59.9,58,15095,8.23,8.21,4.92,259.0
25936,2,Premium,H,SI1,62,56,15096,8.05,7.94,4.96,259.0
25937,2.12,Premium,I,SI2,60.6,59,15097,8.27,8.3,5.02,259.0
25938,1.7,Premium,D,SI1,61.9,59,15100,7.61,7.64,4.72,259.0
25939,1.5,Premium,D,VS2,61.8,60,15102,7.3,7.37,4.53,259.0
25940,1.7,Very Good,G,VS1,63.5,56,15102,7.64,7.53,4.82,259.0
25941,2.01,Premium,G,SI1,61.8,59,15105,8.15,8.09,5.02,259.0
25942,1.8,Ideal,H,VS1,62.3,56,15105,7.79,7.76,4.84,259.0
25943,1.8,Ideal,H,VS1,62.3,56,15105,7.79,7.76,4.84,259.0
25944,2.05,Premium,J,VS1,62.5,60,15109,8.14,8.09,5.07,259.0
25945,1.51,Very Good,G,VVS2,62.6,59,15110,7.26,7.3,4.56,259.0
25946,2.13,Premium,J,VS2,59.6,59,15110,8.43,8.37,5.01,259.0
25947,1.59,Premium,E,VS2,62.3,59,15111,7.38,7.43,4.61,259.0
25948,2.01,Ideal,I,SI1,62.2,56,15116,8.12,8.06,5.03,259.0
25949,1.51,Ideal,G,VVS2,61.8,57,15118,7.36,7.31,4.53,259.0
25950,2.07,Good,I,VS2,64.1,57,15119,8.07,8,5.15,259.0
25951,2.35,Very Good,I,SI2,58.5,57,15122,8.72,8.77,5.12,259.0
25952,2.16,Ideal,I,SI2,61.9,54,15124,8.29,8.33,5.14,259.0
25953,2.01,Very Good,I,SI1,60.3,59,15126,8.14,8.21,4.93,259.0
25954,2.08,Ideal,I,SI2,62.3,56,15132,8.16,8.22,5.1,259.0
25955,1.4,Ideal,G,VVS1,60.8,57,15134,7.21,7.23,4.39,259.0
25956,2.01,Premium,F,SI1,63,59,15134,7.99,7.89,5,259.0
25957,1.53,Ideal,G,VVS2,61.2,57,15137,7.4,7.44,4.53,259.0
25958,2.01,Very Good,I,SI1,58.9,63,15140,8.22,8.16,4.82,259.0
25959,2.01,Ideal,I,SI1,62.5,57,15140,8.08,8.01,5.03,259.0
25960,2.03,Ideal,H,SI2,61.8,56,15143,8.1,8.15,5.02,259.0
25961,1.57,Ideal,G,VVS2,62.3,56,15144,7.48,7.41,4.64,259.0
25962,2.01,Very Good,I,SI1,64.1,57,15145,7.89,7.94,5.07,259.0
25963,2.01,Good,I,VS2,63.8,58,15147,7.82,7.89,5.01,259.0
25964,2.01,Premium,G,SI2,62.3,60,15147,8.04,7.97,4.99,259.0
25965,2.53,Premium,H,SI2,61.1,57,15148,8.82,8.76,5.37,259.0
25966,1.73,Premium,G,VS1,62.8,57,15151,7.72,7.57,4.8,259.0
25967,1.51,Fair,D,VS2,66,57,15152,7.17,7.08,4.7,259.0
25968,1.5,Premium,F,VS1,62.3,58,15153,7.28,7.33,4.55,259.0
25969,2.03,Very Good,I,SI1,62.9,57,15153,8.02,8.06,5.06,259.0
25970,1.82,Premium,G,SI1,62.7,58,15162,7.75,7.68,4.84,259.0
25971,1.51,Ideal,G,VVS2,60.5,56,15164,7.42,7.45,4.5,259.0
25972,1.51,Premium,G,VVS2,60.9,58,15164,7.38,7.42,4.51,259.0
25973,1.48,Good,G,IF,59.8,61,15164,7.54,7.34,4.45,259.0
25974,2.16,Very Good,G,SI2,62.6,55,15166,8.2,8.25,5.14,259.0
25975,2.19,Premium,I,SI2,60.8,60,15169,8.38,8.34,5.08,259.0
25976,2.19,Premium,I,SI2,62.5,58,15169,8.31,8.26,5.18,259.0
