id,carat,cut,color,clarity,depth,table,price,x,y,z,g
35178,0.31,Ideal,G,IF,61.8,55,891,4.35,4.39,2.7,351.0
35179,0.31,Ideal,G,IF,61.8,54,891,4.36,4.38,2.7,351.0
35180,0.31,Ideal,G,IF,61.9,54,891,4.35,4.38,2.7,351.0
35181,0.31,Ideal,G,IF,61,57,891,4.4,4.42,2.69,351.0
35182,0.31,Ideal,G,IF,61.7,56,891,4.34,4.38,2.69,351.0
35183,0.31,Ideal,G,IF,62,54,891,4.36,4.38,2.71,351.0
35184,0.31,Ideal,G,IF,61.7,55,891,4.36,4.39,2.7,351.0
35185,0.31,Ideal,G,IF,61.6,55,891,4.37,4.39,2.7,351.0
35186,0.31,Ideal,G,IF,61.3,56,891,4.38,4.4,2.69,351.0
35187,0.31,Ideal,G,IF,62.1,54,891,4.36,4.37,2.71,351.0
35188,0.31,Ideal,G,IF,61.3,57,891,4.39,4.42,2.7,351.0
35189,0.31,Ideal,G,IF,62.1,54,891,4.38,4.41,2.73,351.0
35190,0.31,Ideal,G,IF,60.2,59,891,4.37,4.4,2.64,351.0
35191,0.31,Ideal,G,IF,61.9,53,891,4.36,4.39,2.71,351.0
35192,0.31,Ideal,G,IF,61.7,54,891,4.38,4.4,2.71,351.0
35193,0.31,Ideal,G,IF,62.1,54,891,4.35,4.38,2.71,351.0
35194,0.31,Ideal,G,IF,61,57,891,4.36,4.39,2.67,351.0
35195,0.31,Ideal,G,IF,61.6,55,891,4.35,4.38,2.69,351.0
35196,0.31,Ideal,G,IF,61.2,56,891,4.36,4.4,2.68,351.0
35197,0.31,Ideal,G,IF,61.2,55,891,4.4,4.42,2.7,351.0
35198,0.31,Ideal,G,IF,62.1,54,891,4.37,4.39,2.72,351.0
35199,0.43,Good,G,VS2,61.8,60.7,891,4.8,4.84,2.99,351.0
35200,0.41,Good,F,VS1,58,61,891,4.86,4.9,2.83,352.0
35201,0.46,Good,E,SI1,63.7,58,891,4.84,4.9,3.1,352.0
35202,0.33,Ideal,I,IF,61.8,55,891,4.47,4.46,2.76,352.0
35203,0.33,Ideal,I,IF,62.1,55,891,4.44,4.41,2.75,352.0
35204,0.44,Very Good,J,VS1,63.1,57,891,4.87,4.83,3.06,352.0
35205,0.44,Premium,J,VS1,61.9,57,891,4.9,4.83,3.01,352.0
35206,0.44,Very Good,J,VS1,63.2,57,891,4.86,4.82,3.06,352.0
35207,0.33,Premium,I,IF,62,58,891,4.46,4.44,2.76,352.0
35208,0.33,Ideal,I,IF,61.6,55,891,4.47,4.46,2.75,352.0
35209,0.33,Premium,I,IF,59,61,891,4.56,4.49,2.67,352.0
35210,0.33,Premium,I,IF,62.1,58,891,4.43,4.39,2.74,352.0
35211,0.33,Ideal,I,IF,62.2,56,891,4.45,4.42,2.76,352.0
35212,0.33,Ideal,I,IF,61.4,56,891,4.45,4.41,2.72,352.0
35213,0.35,Very Good,G,IF,62.1,54,892,4.53,4.57,2.82,352.0
35214,0.36,Ideal,G,VVS1,60,56,892,4.66,4.69,2.81,352.0
35215,0.32,Ideal,E,VVS1,61.2,55,892,4.4,4.45,2.71,352.0
35216,0.32,Ideal,E,VVS1,61.2,55,892,4.41,4.42,2.7,352.0
35217,0.3,Ideal,F,IF,60.8,56,892,4.35,4.36,2.65,352.0
35218,0.3,Ideal,F,IF,60.9,56,892,4.32,4.35,2.64,352.0
35219,0.41,Good,H,VVS1,62.6,62,892,4.7,4.76,2.96,352.0
35220,0.33,Very Good,E,VVS2,59.8,58.7,893,4.47,4.51,2.68,352.0
35221,0.33,Very Good,E,VVS2,62.3,56,893,4.4,4.44,2.75,352.0
35222,0.33,Ideal,D,VVS2,61.7,55,893,4.46,4.49,2.76,352.0
35223,0.33,Ideal,F,VVS1,61.9,55,893,4.43,4.46,2.75,352.0
35224,0.33,Ideal,F,VVS1,61.4,55,893,4.47,4.52,2.76,352.0
35225,0.33,Ideal,F,VVS1,61.3,55,893,4.46,4.48,2.74,352.0
35226,0.33,Ideal,F,VVS1,61.1,56,893,4.45,4.48,2.73,352.0
35227,0.33,Ideal,F,VVS1,61.7,54,893,4.46,4.49,2.76,352.0
35228,0.46,Ideal,I,VS2,62.2,54.7,893,4.95,4.97,3.09,352.0
35229,0.27,Ideal,D,IF,62.4,56,893,4.15,4.12,2.58,352.0
35230,0.34,Premium,E,VS2,62.7,56,893,4.51,4.48,2.82,352.0
35231,0.34,Good,H,VVS1,64,57,893,4.43,4.38,2.82,352.0
35232,0.58,Fair,F,I1,65.8,56,893,5.23,5.12,3.41,352.0
35233,0.58,Fair,F,I1,66.3,55,893,5.18,5.1,3.41,352.0
35234,0.36,Very Good,E,VS1,60.6,58,894,4.61,4.63,2.8,352.0
35235,0.41,Ideal,I,VVS2,60.7,57,894,4.81,4.84,2.93,352.0
35236,0.39,Good,G,VVS2,63.4,57,894,4.62,4.65,2.94,352.0
35237,0.39,Ideal,F,VS1,60.9,56,894,4.68,4.75,2.87,352.0
35238,0.39,Premium,F,VS1,61.7,58,894,4.69,4.71,2.9,352.0
35239,0.43,Very Good,E,SI1,63.4,56,894,4.82,4.8,3.05,352.0
35240,0.38,Ideal,H,VVS1,62.3,53.3,894,4.63,4.66,2.9,352.0
35241,0.37,Premium,F,VS2,59.2,61,894,4.69,4.63,2.76,352.0
35242,0.37,Premium,F,VS2,59.7,62,894,4.7,4.68,2.8,352.0
35243,0.37,Premium,F,VS2,60.5,59,894,4.67,4.62,2.81,352.0
35244,0.4,Very Good,F,VS1,63.1,56,895,4.68,4.7,2.96,352.0
35245,0.39,Very Good,F,VS1,63.7,57,895,4.63,4.67,2.96,352.0
35246,0.3,Ideal,E,VVS1,60.5,57,895,4.34,4.39,2.64,352.0
35247,0.34,Ideal,G,VVS1,62.5,53,895,4.47,4.49,2.8,352.0
35248,0.3,Premium,E,VVS1,60,60,895,4.35,4.38,2.62,352.0
35249,0.3,Very Good,G,IF,62.9,58,895,4.21,4.25,2.66,352.0
35250,0.3,Ideal,E,VVS1,61.4,56,895,4.33,4.37,2.67,352.0
35251,0.3,Ideal,E,VVS1,61.2,57,895,4.33,4.36,2.66,352.0
35252,0.3,Very Good,G,IF,62.8,57,895,4.27,4.3,2.69,352.0
35253,0.3,Very Good,G,IF,63,53,895,4.24,4.3,2.69,352.0
35254,0.3,Premium,E,VVS1,61.3,59,895,4.28,4.33,2.64,352.0
35255,0.3,Good,G,IF,63.5,55,895,4.26,4.28,2.71,352.0
35256,0.3,Very Good,G,IF,61,62,895,4.32,4.34,2.64,352.0
35257,0.4,Ideal,E,VVS2,61.1,57,895,4.77,4.79,2.92,352.0
35258,0.34,Ideal,G,VVS1,62.1,57,895,4.45,4.47,2.77,352.0
35259,0.3,Ideal,G,IF,62.1,55,895,4.31,4.35,2.69,352.0
35260,0.3,Ideal,E,VVS1,60.6,57,895,4.33,4.35,2.63,352.0
35261,0.3,Premium,G,IF,60,59,895,4.32,4.34,2.6,352.0
35262,0.3,Ideal,G,IF,62.6,57,895,4.28,4.32,2.69,352.0
35263,0.3,Good,G,IF,63.8,55,895,4.24,4.28,2.72,352.0
35264,0.3,Ideal,E,VVS1,61.8,56,895,4.3,4.31,2.66,352.0
35265,0.34,Ideal,G,VVS1,62.1,55,895,4.46,4.49,2.78,352.0
35266,0.3,Ideal,G,IF,61.7,55,895,4.31,4.34,2.67,352.0
35267,0.3,Ideal,G,IF,60.9,57,895,4.29,4.32,2.62,352.0
35268,0.3,Premium,G,IF,61.6,60,895,4.29,4.32,2.65,352.0
35269,0.3,Very Good,G,IF,62.8,57,895,4.28,4.32,2.7,352.0
35270,0.3,Ideal,E,VVS1,60.1,57,895,4.38,4.41,2.64,352.0
35271,0.3,Ideal,E,VVS1,61.5,57,895,4.33,4.35,2.67,352.0
35272,0.3,Ideal,G,IF,61.4,57,895,4.33,4.37,2.67,352.0
35273,0.3,Ideal,G,IF,62,56,895,4.3,4.31,2.67,352.0
35274,0.3,Premium,G,IF,60.2,58,895,4.35,4.39,2.63,352.0
35275,0.32,Ideal,F,VVS1,61.9,56,895,4.41,4.44,2.74,352.0
35276,0.4,Ideal,D,VS2,62.8,57,895,4.68,4.72,2.95,352.0
35277,0.39,Ideal,F,VS1,62.5,57,895,4.66,4.69,2.92,352.0
35278,0.5,Ideal,I,SI2,62.2,53,895,5.11,5.14,3.19,352.0
35279,0.5,Ideal,J,SI1,62.3,55,895,5.07,5.11,3.17,352.0
35280,0.39,Ideal,I,IF,62.3,54,895,4.69,4.71,2.93,352.0
35281,0.35,Premium,I,SI1,62.5,58,472,4.49,4.53,2.82,352.0
35282,0.3,Good,H,SI2,63.9,56,473,4.27,4.24,2.72,352.0
35283,0.3,Premium,H,SI2,60.9,59,473,4.35,4.32,2.64,352.0
35284,0.3,Premium,J,VS2,62.2,58,473,4.3,4.28,2.67,352.0
35285,0.3,Premium,J,VS2,61.6,61,473,4.33,4.28,2.65,352.0
35286,0.3,Premium,J,VS2,60.6,59,473,4.38,4.34,2.64,352.0
35287,0.3,Very Good,J,VS2,63.4,57,473,4.26,4.22,2.69,352.0
35288,0.36,Premium,G,SI2,60.8,58,473,4.57,4.61,2.79,352.0
35289,0.3,Very Good,H,VS2,60.9,61,473,4.32,4.35,2.64,352.0
35290,0.3,Premium,H,VS2,62.3,58,473,4.31,4.33,2.69,352.0
35291,0.36,Premium,G,SI2,62.4,58,473,4.56,4.58,2.85,352.0
35292,0.3,Premium,I,VS1,60.3,58,473,4.32,4.34,2.61,352.0
35293,0.3,Very Good,H,VS2,62.7,59,473,4.22,4.26,2.66,352.0
35294,0.3,Very Good,I,VS1,63,53,473,4.26,4.31,2.7,352.0
35295,0.3,Premium,H,VS2,62.5,59,473,4.23,4.28,2.66,352.0
35296,0.3,Ideal,I,VS1,62.5,57,473,4.29,4.32,2.69,352.0
35297,0.3,Premium,H,VS2,61.8,60,473,4.26,4.31,2.65,352.0
35298,0.3,Very Good,I,VS1,62.9,58,473,4.26,4.29,2.69,352.0
35299,0.3,Very Good,I,VS1,60.8,59,473,4.3,4.32,2.62,352.0
35300,0.3,Very Good,H,VS2,62.5,58,473,4.26,4.28,2.67,353.0
35301,0.3,Premium,I,VS1,61.7,58,473,4.27,4.32,2.65,353.0
35302,0.3,Very Good,H,VS2,61.1,61,473,4.31,4.33,2.64,353.0
35303,0.3,Good,H,VS2,63.5,54,473,4.27,4.3,2.72,353.0
35304,0.3,Good,H,VS2,63.5,59,473,4.2,4.27,2.69,353.0
35305,0.3,Ideal,I,VS1,61,56,473,4.35,4.37,2.66,353.0
35306,0.36,Premium,G,SI2,59.3,59,473,4.62,4.66,2.75,353.0
35307,0.3,Ideal,I,VS1,62.5,54,473,4.29,4.32,2.69,353.0
35308,0.3,Very Good,H,VS2,60.9,61,473,4.27,4.3,2.61,353.0
35309,0.3,Very Good,I,VS1,60.4,58,473,4.34,4.4,2.64,353.0
35310,0.3,Premium,I,VS1,59.8,60,473,4.34,4.36,2.6,353.0
35311,0.4,Very Good,H,VS2,63.1,62,895,4.75,4.66,2.97,353.0
35312,0.36,Ideal,F,VVS2,62.4,55,896,4.54,4.57,2.84,353.0
35313,0.36,Ideal,F,VVS2,61.5,56,896,4.58,4.61,2.82,353.0
35314,0.36,Ideal,F,VVS2,61.7,57,896,4.58,4.61,2.83,353.0
35315,0.37,Ideal,E,VVS2,61.8,54,896,4.61,4.64,2.86,353.0
35316,0.37,Ideal,E,VVS2,62.5,53,896,4.59,4.63,2.88,353.0
35317,0.52,Ideal,J,SI1,61.4,56.4,896,5.15,5.17,3.17,353.0
35318,0.4,Ideal,H,SI1,61.8,57,896,4.75,4.77,2.94,353.0
35319,0.42,Ideal,G,SI1,61.6,56,896,4.81,4.84,2.97,353.0
35320,0.33,Very Good,F,IF,58.7,55,897,4.56,4.6,2.69,353.0
35321,0.31,Very Good,F,VVS1,62.4,60,897,4.28,4.31,2.68,353.0
35322,0.31,Very Good,F,VVS1,61.8,59,897,4.33,4.35,2.68,353.0
35323,0.31,Ideal,F,VVS1,61.8,56,897,4.34,4.36,2.69,353.0
35324,0.31,Ideal,F,VVS1,62.1,56,897,4.35,4.38,2.71,353.0
35325,0.31,Very Good,F,VVS1,62.4,57,897,4.3,4.32,2.69,353.0
35326,0.35,Very Good,G,IF,62.6,59,898,4.43,4.49,2.79,353.0
35327,0.33,Very Good,G,IF,62.6,55,898,4.41,4.44,2.77,353.0
35328,0.38,Ideal,H,VVS2,62.1,54,898,4.62,4.66,2.88,353.0
35329,0.4,Good,D,VS1,63.2,56,898,4.69,4.74,2.98,353.0
35330,0.4,Ideal,E,VS1,62.1,55,898,4.75,4.79,2.96,353.0
35331,0.33,Ideal,E,VVS2,60.7,55,898,4.49,4.5,2.73,353.0
35332,0.32,Ideal,F,VVS1,62,55,898,4.41,4.43,2.74,353.0
35333,0.34,Ideal,G,VS1,61.3,55,898,4.52,4.55,2.78,353.0
35334,0.32,Ideal,E,VS1,61.6,55,898,4.43,4.46,2.74,353.0
35335,0.32,Ideal,E,VS1,61,57,898,4.4,4.42,2.69,353.0
35336,0.32,Ideal,E,VS1,61.4,56,898,4.42,4.44,2.72,353.0
35337,0.32,Ideal,G,IF,61.7,57,898,4.39,4.42,2.72,353.0
35338,0.32,Ideal,G,IF,61.4,55,898,4.42,4.44,2.72,353.0
35339,0.32,Ideal,G,IF,61.8,55,898,4.38,4.42,2.72,353.0
35340,0.42,Premium,H,SI1,60.9,58,898,4.85,4.84,2.95,353.0
35341,0.42,Premium,H,SI1,62.1,59,898,4.81,4.78,2.98,353.0
35342,0.42,Ideal,H,SI1,62.2,57,898,4.8,4.78,2.98,353.0
35343,0.42,Ideal,H,SI1,62.9,57,898,4.84,4.76,3.02,353.0
35344,0.42,Very Good,H,SI1,63.2,58,898,4.79,4.77,3.02,353.0
35345,0.42,Ideal,H,SI1,62.7,56,898,4.78,4.76,2.99,353.0
35346,0.42,Very Good,H,SI1,63.1,57,898,4.78,4.76,3.01,353.0
35347,0.38,Premium,F,SI1,62.7,58,898,4.62,4.6,2.89,353.0
35348,0.38,Ideal,E,SI1,61.9,55,898,4.7,4.64,2.89,353.0
35349,0.38,Premium,E,SI1,61.2,59,898,4.67,4.64,2.85,353.0
35350,0.42,Premium,H,SI1,62,59,898,4.79,4.76,2.96,353.0
35351,0.42,Ideal,H,SI1,62.4,57,898,4.79,4.76,2.98,353.0
35352,0.42,Premium,H,SI1,59.5,57,898,5.11,4.78,2.94,353.0
35353,0.42,Ideal,E,SI2,62.4,55,898,4.81,4.77,2.99,353.0
35354,0.42,Ideal,E,SI2,62.9,56,898,4.8,4.77,3.01,353.0
35355,0.42,Ideal,D,SI2,62.4,57,898,4.81,4.78,2.99,353.0
35356,0.42,Premium,D,SI2,62.1,59,898,4.82,4.78,2.98,353.0
35357,0.42,Premium,D,SI2,60.1,58,898,4.88,4.83,2.92,353.0
35358,0.42,Premium,D,SI2,60,61,898,4.89,4.85,2.92,353.0
35359,0.42,Premium,D,SI2,60.8,59,898,4.83,4.77,2.92,353.0
35360,0.38,Premium,I,VS1,59.9,60,898,4.72,4.66,2.81,353.0
35361,0.38,Premium,I,VS1,61.3,60,898,4.65,4.62,2.84,353.0
35362,0.38,Premium,H,VS2,61.8,58,898,4.66,4.63,2.87,353.0
35363,0.38,Ideal,H,VS2,62.8,55,898,4.66,4.64,2.92,353.0
35364,0.38,Premium,H,VS2,60.5,59,898,4.69,4.66,2.83,353.0
35365,0.38,Premium,H,VS2,60.6,58,898,4.7,4.68,2.84,353.0
35366,0.38,Premium,H,VS2,60.9,60,898,4.67,4.62,2.83,353.0
35367,0.38,Premium,H,VS2,63,56,898,4.61,4.57,2.89,353.0
35368,0.38,Ideal,H,VS2,62.8,56,898,4.62,4.59,2.89,353.0
35369,0.38,Premium,F,SI1,60.4,58,898,4.72,4.68,2.84,353.0
35370,0.41,Premium,G,VS1,62.5,59,899,4.73,4.77,2.97,353.0
35371,0.41,Very Good,G,VS1,62.7,57,899,4.74,4.77,2.98,353.0
35372,0.41,Premium,G,VS1,62.6,58,899,4.7,4.75,2.96,353.0
35373,0.41,Ideal,G,VS1,61.7,57,899,4.78,4.81,2.96,353.0
35374,0.41,Very Good,G,VS1,62.4,57,899,4.71,4.74,2.95,353.0
35375,0.41,Ideal,G,VS1,60.8,57,899,4.8,4.84,2.93,353.0
35376,0.41,Ideal,G,VS1,62.4,57,899,4.7,4.75,2.95,353.0
35377,0.41,Very Good,G,VS1,60.5,57,899,4.81,4.85,2.92,353.0
35378,0.41,Ideal,H,VVS2,62,56,899,4.74,4.78,2.95,353.0
35379,0.41,Ideal,G,VS1,61.5,56,899,4.77,4.79,2.94,353.0
35380,0.41,Premium,G,VS1,61.9,58,899,4.75,4.78,2.95,353.0
35381,0.41,Very Good,G,VS1,61.5,58,899,4.76,4.8,2.94,353.0
35382,0.41,Ideal,G,VS1,61.6,57,899,4.74,4.77,2.93,353.0
35383,0.41,Very Good,G,VS1,60,61,899,4.77,4.86,2.89,353.0
35384,0.41,Very Good,G,VS1,60.7,58,899,4.79,4.83,2.92,353.0
35385,0.41,Premium,G,VS1,60.2,59,899,4.79,4.84,2.9,353.0
35386,0.41,Ideal,G,VS1,61.4,55,899,4.78,4.8,2.94,353.0
35387,0.41,Premium,G,VS1,62.1,60,899,4.72,4.78,2.95,353.0
35388,0.41,Premium,G,VS1,61.9,60,899,4.7,4.76,2.93,353.0
35389,0.41,Ideal,G,VS1,61.9,57,899,4.76,4.81,2.96,353.0
35390,0.41,Ideal,G,VS1,60.8,56,899,4.79,4.82,2.92,353.0
35391,0.41,Very Good,G,VS1,62.3,56,899,4.77,4.8,2.98,353.0
35392,0.41,Premium,G,VS1,60.5,58,899,4.76,4.8,2.89,353.0
35393,0.41,Ideal,H,VVS2,62.5,56,899,4.74,4.77,2.97,353.0
35394,0.41,Very Good,G,VS1,61.7,57,899,4.75,4.78,2.94,353.0
35395,0.41,Very Good,H,VVS2,62.2,58,899,4.71,4.74,2.94,353.0
35396,0.41,Ideal,G,VS1,59.8,57,899,4.81,4.86,2.89,353.0
35397,0.38,Good,F,VS2,62.4,54.3,899,4.6,4.65,2.89,353.0
35398,0.5,Premium,I,SI2,59.8,56,900,5.23,5.18,3.11,353.0
35399,0.4,Very Good,H,VVS1,60.5,59,900,4.73,4.76,2.87,353.0
35400,0.39,Very Good,E,VS1,60,59,900,4.76,4.8,2.87,354.0
35401,0.41,Ideal,G,VS2,61.6,54,900,4.81,4.84,2.97,354.0
35402,0.35,Ideal,E,VS1,62,55,900,4.54,4.58,2.82,354.0
35403,0.32,Ideal,F,VS1,61.9,56,900,4.4,4.35,2.71,354.0
35404,0.32,Ideal,F,VS1,61.3,56,900,4.44,4.4,2.71,354.0
35405,0.32,Ideal,F,VS1,61.9,56,900,4.4,4.36,2.71,354.0
35406,0.32,Ideal,E,VS2,61.9,56,900,4.4,4.36,2.71,354.0
35407,0.32,Ideal,E,VS2,61.3,57,900,4.45,4.42,2.72,354.0
35408,0.32,Ideal,E,VS2,61.9,55,900,4.43,4.42,2.74,354.0
35409,0.32,Premium,E,VS2,60.5,55,900,4.49,4.43,2.7,354.0
35410,0.32,Ideal,E,VS2,62.3,56,900,4.41,4.38,2.74,354.0
35411,0.32,Ideal,E,VS2,62.1,55,900,4.42,4.4,2.74,354.0
35412,0.4,Premium,G,SI1,59.2,61,900,4.81,4.78,2.84,354.0
35413,0.4,Premium,G,SI1,61.6,59,900,4.72,4.66,2.89,354.0
35414,0.4,Ideal,G,SI1,60.2,56,900,4.83,4.77,2.89,354.0
35415,0.32,Ideal,E,VS2,62,57,900,4.41,4.39,2.73,354.0
35416,0.4,Premium,G,SI1,62,59,900,4.74,4.71,2.93,354.0
35417,0.4,Very Good,G,SI1,60,63,900,4.8,4.76,2.87,354.0
35418,0.4,Premium,G,SI1,59.3,59,900,4.82,4.8,2.85,354.0
35419,0.4,Premium,G,SI1,61.4,60,900,4.71,4.67,2.88,354.0
35420,0.4,Premium,G,SI1,62.7,59,900,4.71,4.67,2.94,354.0
35421,0.4,Premium,G,SI1,62,59,900,4.72,4.7,2.92,354.0
35422,0.4,Premium,G,SI1,61.1,61,900,4.76,4.7,2.89,354.0
35423,0.4,Premium,G,SI1,62.8,60,900,4.7,4.66,2.94,354.0
35424,0.32,Premium,E,VS2,60.5,58,900,4.48,4.44,2.7,354.0
35425,0.32,Premium,E,VS2,61,59,900,4.45,4.44,2.71,354.0
35426,0.32,Ideal,E,VS2,60.8,55,900,4.49,4.42,2.71,354.0
35427,0.32,Ideal,E,VS2,61.7,56,900,4.44,4.41,2.73,354.0
35428,0.32,Ideal,E,VS2,62.3,57,900,4.42,4.41,2.75,354.0
35429,0.32,Premium,E,VS2,61.2,59,900,4.43,4.4,2.7,354.0
35430,0.32,Ideal,E,VS2,61.4,56,900,4.43,4.4,2.71,354.0
35431,0.32,Ideal,E,VS2,61.8,55,900,4.43,4.4,2.73,354.0
35432,0.32,Ideal,E,VS2,62.1,56,900,4.43,4.4,2.74,354.0
35433,0.32,Ideal,E,VS2,62.1,54,900,4.42,4.4,2.74,354.0
35434,0.32,Ideal,E,VS2,62.1,55,900,4.43,4.39,2.74,354.0
35435,0.32,Ideal,E,VS2,62,55,900,4.46,4.38,2.74,354.0
35436,0.32,Ideal,E,VS2,62,55,900,4.41,4.39,2.73,354.0
