id,carat,cut,color,clarity,depth,table,price,x,y,z,g
47725,0.54,Very Good,E,VS1,61.8,58,1889,5.23,5.28,3.25,477.0
47726,0.56,Ideal,G,VVS2,62.5,56,1889,5.24,5.28,3.29,477.0
47727,0.7,Premium,H,SI1,61.9,59,1889,5.67,5.74,3.53,477.0
47728,0.54,Very Good,F,VS2,62,59,1889,5.16,5.22,3.22,477.0
47729,0.58,Ideal,D,VS2,61.2,54,1889,5.4,5.42,3.31,477.0
47730,0.71,Ideal,J,SI1,61.6,57,1889,5.72,5.75,3.53,477.0
47731,0.7,Very Good,H,SI2,63.8,55,1890,5.57,5.59,3.56,477.0
47732,0.7,Very Good,H,SI2,63.3,56,1890,5.64,5.68,3.58,477.0
47733,0.7,Very Good,I,SI1,63.8,59,1890,5.56,5.6,3.56,477.0
47734,0.7,Very Good,I,SI1,63.2,59,1890,5.59,5.62,3.54,477.0
47735,0.55,Ideal,D,VS1,61.7,55,1890,5.25,5.26,3.24,477.0
47736,0.6,Ideal,E,SI1,61.3,56,1890,5.49,5.44,3.35,477.0
47737,0.56,Ideal,G,VS1,61.2,54,1890,5.36,5.32,3.27,477.0
47738,0.55,Ideal,F,VS1,60.6,56,1890,5.33,5.37,3.24,477.0
47739,0.7,Premium,I,SI2,62.4,58,1890,5.68,5.64,3.53,477.0
47740,0.7,Premium,I,SI2,59.5,58,1890,5.79,5.73,3.43,477.0
47741,0.5,Fair,E,VS1,55.3,65,1890,5.35,5.31,2.95,477.0
47742,0.7,Premium,F,SI2,62,58,1890,5.7,5.64,3.52,477.0
47743,0.5,Very Good,F,VVS2,61.2,57,1891,5.1,5.13,3.13,477.0
47744,0.59,Ideal,G,SI1,61.3,56,1891,5.41,5.43,3.32,477.0
47745,0.54,Ideal,D,VS2,61.1,56,1892,5.25,5.29,3.22,477.0
47746,0.54,Ideal,D,VS2,61.8,56,1892,5.21,5.24,3.23,477.0
47747,0.54,Ideal,D,VS2,61.1,57,1892,5.22,5.25,3.2,477.0
47748,0.54,Very Good,D,VS2,61.1,55,1892,5.24,5.37,3.24,477.0
47749,0.54,Ideal,D,VS2,61.3,56,1892,5.22,5.26,3.21,477.0
47750,0.54,Very Good,D,VS2,61.7,58,1892,5.16,5.24,3.21,477.0
47751,0.54,Ideal,D,VS2,61.1,57,1892,5.19,5.29,3.2,477.0
47752,0.54,Very Good,D,VS2,60.6,58,1892,5.26,5.3,3.2,477.0
47753,0.54,Premium,D,VS2,60.9,58,1892,5.27,5.31,3.22,477.0
47754,0.54,Ideal,D,VS2,62.6,57,1892,5.18,5.24,3.26,477.0
47755,0.54,Premium,D,VS2,61.5,58,1892,5.21,5.26,3.22,477.0
47756,0.54,Ideal,D,VS2,61.8,57,1892,5.22,5.26,3.24,477.0
47757,0.5,Ideal,E,VS2,60.4,56,1892,5.15,5.21,3.13,477.0
47758,0.73,Fair,I,SI2,61.3,67,1892,5.77,5.64,3.51,477.0
47759,0.5,Very Good,D,VS1,59.8,58,1893,5.12,5.14,3.07,477.0
47760,0.53,Ideal,G,VVS2,62.1,54,1893,5.18,5.22,3.23,477.0
47761,0.52,Ideal,H,VVS1,61.7,53,1893,5.19,5.25,3.22,477.0
47762,0.51,Ideal,G,VVS1,60.5,59,1893,5.16,5.19,3.13,477.0
47763,0.5,Ideal,D,VS2,61.8,56,1893,5.11,5.14,3.16,477.0
47764,0.52,Ideal,E,VS1,62,53,1893,5.16,5.2,3.21,477.0
47765,0.58,Ideal,E,VS1,62.6,56,1893,5.33,5.27,3.32,477.0
47766,0.5,Ideal,D,VS1,61,56,1893,5.13,5.17,3.14,477.0
47767,0.62,Good,G,VS1,62.5,60.8,1893,5.37,5.47,3.39,477.0
47768,0.55,Premium,D,VS2,61.6,56,1894,5.33,5.28,3.27,477.0
47769,0.55,Ideal,D,VS2,62.8,57,1894,5.27,5.24,3.3,477.0
47770,0.7,Very Good,E,SI2,63.5,59,1894,5.63,5.51,3.53,477.0
47771,0.7,Very Good,H,SI2,60.9,58,1895,5.68,5.74,3.48,477.0
47772,0.53,Ideal,G,VVS2,61,56,1895,5.19,5.23,3.18,477.0
47773,0.51,Good,G,VVS2,63.7,54,1895,5.1,5.08,3.24,477.0
47774,0.51,Very Good,G,VVS2,63.4,57,1895,5.09,5.06,3.22,477.0
47775,0.51,Very Good,G,VVS2,63.3,58,1895,5.07,5.04,3.2,477.0
47776,0.7,Fair,D,SI1,52.2,65,1895,6.04,5.99,3.14,477.0
47777,0.7,Very Good,J,VS2,58.2,60,1896,5.86,5.9,3.42,477.0
47778,0.6,Very Good,D,SI1,62.2,56,1896,5.4,5.44,3.37,477.0
47779,0.6,Premium,D,SI1,60.4,60,1896,5.44,5.48,3.3,477.0
47780,0.6,Premium,D,SI1,61.6,58,1896,5.42,5.45,3.35,477.0
47781,0.55,Ideal,F,VS1,61.5,56,1896,5.26,5.3,3.25,477.0
47782,0.76,Ideal,J,SI1,62.9,54,1896,5.82,5.85,3.67,477.0
47783,0.7,Fair,J,VS2,67.4,58,1896,5.34,5.37,3.61,477.0
47784,0.52,Ideal,G,VVS2,61.3,56,1897,5.18,5.2,3.18,477.0
47785,0.52,Ideal,G,VVS2,61.6,57,1897,5.16,5.2,3.19,477.0
47786,0.6,Ideal,E,VS2,61.8,56,1897,5.41,5.46,3.36,477.0
47787,0.5,Ideal,G,VVS1,62.2,56,1897,5.08,5.11,3.17,477.0
47788,0.67,Good,F,SI1,60.2,61,1897,5.64,5.69,3.41,477.0
47789,0.52,Ideal,E,VS2,60.5,56,1897,5.27,5.21,3.17,477.0
47790,0.46,Premium,D,VVS1,60,59,1898,5,5.04,3.01,477.0
47791,0.71,Very Good,I,SI1,61.9,58,1898,5.66,5.69,3.51,477.0
47792,0.58,Very Good,E,VS2,60.9,58,1899,5.4,5.39,3.29,477.0
47793,0.7,Good,H,SI2,61.5,63,1899,5.59,5.63,3.45,477.0
47794,0.7,Good,I,SI1,63.5,59,1899,5.62,5.65,3.58,477.0
47795,0.71,Ideal,J,VS2,62.4,54,1899,5.72,5.76,3.58,477.0
47796,0.58,Ideal,G,VS1,60.6,56,1899,5.43,5.48,3.3,477.0
47797,0.58,Ideal,G,VS1,62.2,55,1899,5.32,5.35,3.32,477.0
47798,0.57,Ideal,G,VS1,60.8,56.8,1899,5.36,5.39,3.26,477.0
47799,0.58,Ideal,F,VS1,62.2,55,1899,5.34,5.37,3.33,477.0
47800,0.51,Ideal,H,IF,60.3,58,1899,5.15,5.17,3.11,478.0
47801,0.71,Ideal,J,SI2,61.3,56,1901,5.73,5.78,3.53,478.0
47802,0.55,Ideal,F,VS1,61.4,55,1901,5.28,5.24,3.23,478.0
47803,0.99,Fair,J,I1,62.9,58,1901,6.33,6.1,3.91,478.0
47804,0.66,Ideal,E,SI1,62.8,57,1901,5.58,5.53,3.49,478.0
47805,0.72,Ideal,H,SI2,60.9,56,1901,5.87,5.78,3.55,478.0
47806,0.64,Premium,F,SI1,60.1,60,1901,5.62,5.57,3.36,478.0
47807,0.57,Very Good,F,VVS2,62.6,58,1902,5.32,5.38,3.34,478.0
47808,0.57,Very Good,F,VVS2,63.2,56,1902,5.28,5.32,3.35,478.0
47809,0.71,Very Good,J,VS2,62.6,54,1902,5.68,5.72,3.57,478.0
47810,0.71,Very Good,I,SI2,62.2,58,1902,5.61,5.7,3.52,478.0
47811,0.71,Very Good,I,SI2,61.9,54,1902,5.67,5.74,3.53,478.0
47812,0.51,Ideal,G,VVS2,61.3,56,1902,5.16,5.19,3.17,478.0
47813,0.71,Good,G,SI2,58.2,64,1902,5.82,5.77,3.37,478.0
47814,0.55,Ideal,G,VS1,61.5,56.7,1902,5.25,5.28,3.24,478.0
47815,0.73,Ideal,J,SI1,62,56,1902,5.74,5.78,3.57,478.0
47816,0.57,Fair,F,VVS2,65.2,56.2,1902,5.19,5.23,3.4,478.0
47817,0.71,Premium,G,SI2,58.2,60,1902,5.91,5.88,3.43,478.0
47818,0.58,Ideal,E,VS2,61.8,57,1903,5.32,5.36,3.3,478.0
47819,0.5,Very Good,G,VVS2,62.9,55,1904,5.05,5.09,3.19,478.0
47820,0.53,Very Good,G,VVS1,60.3,54,1904,5.29,5.33,3.2,478.0
47821,0.7,Very Good,J,VS1,60.9,58,1904,5.66,5.73,3.47,478.0
47822,0.72,Ideal,J,VS2,60.8,59,1904,5.76,5.81,3.52,478.0
47823,0.61,Ideal,D,SI1,61.4,56,1904,5.46,5.48,3.36,478.0
47824,0.61,Ideal,D,SI1,61.6,55,1904,5.49,5.51,3.39,478.0
47825,0.53,Premium,D,VS2,60.2,58,1904,5.26,5.23,3.16,478.0
47826,0.76,Premium,J,SI1,58.4,59,1904,6.01,5.97,3.51,478.0
47827,0.55,Ideal,H,IF,62.3,54,1905,5.25,5.28,3.28,478.0
47828,0.51,Ideal,H,IF,62.1,55,1905,5.14,5.2,3.21,478.0
47829,0.73,Premium,J,SI1,58.2,59,1905,5.99,5.91,3.46,478.0
47830,0.63,Premium,F,VS2,61.5,59,1905,5.53,5.5,3.39,478.0
47831,0.58,Very Good,E,VS2,59.6,59,1906,5.4,5.44,3.23,478.0
47832,0.57,Very Good,D,SI1,59.8,60,1906,5.4,5.34,3.21,478.0
47833,0.52,Ideal,G,VVS2,62.2,56,1906,5.13,5.16,3.2,478.0
47834,0.52,Ideal,G,VVS2,62.7,55,1906,5.12,5.15,3.22,478.0
47835,0.52,Ideal,G,VVS2,62.3,56,1906,5.15,5.18,3.22,478.0
47836,0.51,Good,E,VVS2,63.4,64,1906,5.03,5.07,3.2,478.0
47837,0.64,Good,G,VS2,64.1,55.3,1906,5.43,5.45,3.49,478.0
47838,0.7,Very Good,J,VS2,62,59,1907,5.61,5.65,3.49,478.0
47839,0.53,Very Good,D,VS1,59.4,59,1907,5.25,5.32,3.14,478.0
47840,0.72,Very Good,I,SI2,63.4,56,1907,5.67,5.72,3.61,478.0
47841,0.53,Ideal,F,SI1,60,57,1908,5.3,5.27,3.17,478.0
47842,0.4,Ideal,F,VVS1,61.1,56,1908,4.78,4.81,2.93,478.0
47843,0.65,Ideal,H,SI1,61.5,55,1908,5.59,5.63,3.45,478.0
47844,0.53,Ideal,F,VS1,62.2,55,1908,5.22,5.17,3.23,478.0
47845,0.53,Ideal,F,VS1,62.3,55,1908,5.22,5.18,3.24,478.0
47846,0.53,Ideal,F,VS1,61.8,56,1908,5.22,5.2,3.22,478.0
47847,0.53,Ideal,F,VS1,62,55,1908,5.2,5.15,3.21,478.0
47848,0.53,Ideal,F,VS1,62.1,57,1908,5.21,5.16,3.22,478.0
47849,0.53,Premium,E,VS2,58.5,61,1908,5.33,5.26,3.1,478.0
47850,0.53,Very Good,E,VS1,62.6,59,1909,5.19,5.25,3.27,478.0
47851,0.77,Good,J,SI1,63.3,57,1909,5.79,5.84,3.68,478.0
47852,0.77,Premium,J,SI1,61.8,59,1909,5.82,5.86,3.61,478.0
47853,0.72,Good,I,SI1,63.6,59,1909,5.61,5.58,3.56,478.0
47854,0.5,Premium,G,VVS2,61.4,57,1909,5.16,5.1,3.15,478.0
47855,0.51,Ideal,E,VS2,60.1,57,1909,5.23,5.19,3.13,478.0
47856,0.78,Ideal,H,SI2,62.6,56,1909,5.88,5.81,3.66,478.0
47857,0.68,Premium,D,SI1,59.8,59,1909,5.72,5.66,3.4,478.0
47858,0.74,Very Good,F,SI2,63.1,58,1909,5.76,5.72,3.62,478.0
47859,0.52,Ideal,F,VS2,60.1,57,1909,5.26,5.23,3.15,478.0
47860,0.67,Ideal,G,VS2,61.4,57,1910,5.7,5.67,3.49,478.0
47861,0.64,Very Good,D,SI1,63.7,54,1910,5.47,5.52,3.5,478.0
47862,0.56,Premium,D,VS2,61.5,58,1910,5.28,5.33,3.26,478.0
47863,0.67,Premium,E,SI1,59.2,61,1910,5.74,5.72,3.39,478.0
47864,0.59,Good,G,VS1,60.4,61.2,1910,5.38,5.43,3.26,478.0
47865,0.52,Ideal,G,VVS2,61.7,55,1911,5.19,5.22,3.21,478.0
47866,0.52,Premium,G,VVS2,61.2,59,1911,5.14,5.16,3.15,478.0
47867,0.52,Ideal,G,VVS2,60.8,57,1911,5.16,5.21,3.15,478.0
47868,0.52,Ideal,G,VVS2,61.8,57,1911,5.14,5.19,3.19,478.0
47869,0.52,Ideal,G,VVS2,59.8,57,1911,5.24,5.26,3.14,478.0
47870,0.52,Ideal,G,VVS2,62.1,56,1911,5.14,5.17,3.2,478.0
47871,0.52,Ideal,G,VVS2,62.4,55,1911,5.17,5.19,3.23,478.0
47872,0.52,Ideal,G,VVS2,61.7,56,1911,5.14,5.16,3.18,478.0
47873,0.52,Ideal,G,VVS2,61,56,1911,5.18,5.24,3.18,478.0
47874,0.52,Ideal,G,VVS2,61.5,56,1911,5.18,5.2,3.19,478.0
47875,0.52,Ideal,G,VVS2,61.9,55,1911,5.14,5.16,3.19,478.0
47876,0.52,Very Good,G,VVS2,61.8,59,1911,5.13,5.16,3.18,478.0
47877,0.52,Ideal,G,VVS2,62.1,57,1911,5.13,5.17,3.2,478.0
47878,0.52,Premium,G,VVS2,61.1,59,1911,5.15,5.2,3.16,478.0
47879,0.52,Ideal,G,VVS2,62.3,55,1911,5.12,5.16,3.2,478.0
47880,0.58,Ideal,G,VS1,61.5,55,1911,5.36,5.41,3.31,478.0
47881,0.58,Ideal,G,VS1,61.8,55,1911,5.35,5.39,3.32,478.0
47882,0.61,Ideal,H,VVS2,60.2,57,1911,5.53,5.47,3.31,478.0
47883,0.6,Very Good,G,VS1,61.6,56,1912,5.4,5.44,3.34,478.0
47884,0.56,Very Good,G,VS1,59.9,60,1912,5.37,5.41,3.23,478.0
47885,0.5,Ideal,F,VVS2,60.7,57,1912,5.12,5.16,3.12,478.0
47886,0.74,Good,J,VS2,60.6,62.6,1912,5.79,5.85,3.53,478.0
47887,0.59,Ideal,D,SI1,61,57,1912,5.46,5.43,3.32,478.0
47888,0.59,Premium,D,SI1,62.3,54,1912,5.41,5.38,3.36,478.0
47889,0.59,Ideal,D,SI1,61.8,56,1912,5.4,5.37,3.33,478.0
47890,0.52,Very Good,G,VVS1,60.9,56,1913,5.18,5.24,3.17,478.0
47891,0.74,Very Good,J,SI1,62.2,59,1913,5.74,5.81,3.59,478.0
47892,0.54,Premium,D,VS2,61.6,55,1913,5.28,5.24,3.24,478.0
47893,0.54,Ideal,D,VS2,61.9,55,1913,5.24,5.23,3.24,478.0
47894,0.54,Premium,D,VS2,61.7,55,1913,5.26,5.21,3.23,478.0
47895,0.57,Very Good,H,VVS1,59.6,58,1914,5.4,5.43,3.23,478.0
47896,0.48,Very Good,F,VVS1,62.3,55,1914,5.02,5.05,3.13,478.0
47897,0.72,Very Good,J,VS1,62.2,59.9,1914,5.67,5.69,3.53,478.0
47898,0.54,Ideal,G,VVS2,61.2,56,1914,5.25,5.3,3.22,478.0
47899,0.54,Ideal,G,VVS2,61.2,56,1914,5.25,5.28,3.22,478.0
47900,0.54,Ideal,G,VVS2,61.7,57,1914,5.23,5.26,3.23,479.0
47901,0.76,Good,I,SI1,64.1,59,1914,5.73,5.75,3.68,479.0
47902,0.53,Premium,G,VVS2,60.8,58,1914,5.25,5.18,3.17,479.0
47903,0.59,Ideal,F,VS2,60.2,57,1914,5.48,5.44,3.29,479.0
47904,0.57,Ideal,D,VS2,62.5,57,1914,5.28,5.31,3.31,479.0
47905,0.52,Ideal,D,VS1,62.1,57,1914,5.13,5.2,3.21,479.0
47906,0.53,Ideal,G,VVS2,62.6,56,1914,5.19,5.16,3.24,479.0
47907,0.53,Ideal,G,VVS2,62.5,54,1914,5.21,5.19,3.25,479.0
47908,0.67,Premium,G,SI1,60.5,60,1914,5.69,5.65,3.43,479.0
47909,0.58,Very Good,F,VS2,60.7,63,1914,5.39,5.36,3.26,479.0
47910,0.7,Premium,I,SI1,61.8,62,1914,5.69,5.64,3.5,479.0
47911,0.57,Premium,G,SI1,62.6,56,1915,5.29,5.26,3.3,479.0
47912,0.59,Very Good,G,VS1,57.4,63,1915,5.54,5.58,3.19,479.0
47913,0.56,Ideal,F,VS1,61.7,56,1915,5.28,5.32,3.27,479.0
47914,0.7,Good,G,SI1,64,55,1915,5.59,5.62,3.59,479.0
47915,0.56,Very Good,F,VS1,58.2,60,1915,5.38,5.41,3.14,479.0
47916,0.5,Very Good,F,VVS2,60.8,59,1915,5.08,5.11,3.1,479.0
47917,0.56,Ideal,F,VS1,61.7,56,1915,5.3,5.33,3.28,479.0
47918,0.56,Ideal,F,VS1,61.7,54,1915,5.28,5.32,3.27,479.0
47919,0.57,Premium,F,VS1,61.3,58,1915,5.38,5.26,3.26,479.0
47920,0.7,Fair,G,SI1,68.4,58,1915,5.59,5.55,3.61,479.0
47921,0.76,Premium,H,SI1,60.9,59,1915,5.91,5.86,3.58,479.0
47922,0.6,Premium,E,VS2,62.7,58,1915,5.37,5.34,3.36,479.0
47923,0.56,Premium,G,VS1,60.5,59,1915,5.31,5.26,3.2,479.0
47924,0.56,Ideal,G,VS1,62.2,55,1915,5.31,5.27,3.29,479.0
47925,0.56,Ideal,G,VS1,60.6,56,1915,5.36,5.33,3.24,479.0
47926,0.56,Premium,G,VS1,62.4,58,1915,5.3,5.22,3.28,479.0
47927,0.56,Premium,G,VS1,61.2,60,1915,5.3,5.26,3.23,479.0
47928,0.56,Ideal,E,VS2,61.9,55,1915,5.34,5.29,3.29,479.0
47929,0.56,Ideal,E,VS2,60.9,56,1915,5.35,5.32,3.25,479.0
47930,0.56,Ideal,E,VS2,60.7,57,1915,5.34,5.31,3.23,479.0
47931,0.56,Ideal,E,VS2,61.9,56,1915,5.32,5.27,3.28,479.0
47932,0.56,Premium,E,VS2,61.8,59,1915,5.34,5.27,3.28,479.0
47933,0.56,Premium,E,VS2,61.4,61,1915,5.31,5.28,3.25,479.0
47934,0.56,Premium,E,VS2,61.8,56,1915,5.31,5.28,3.27,479.0
47935,0.56,Ideal,E,VS2,61.7,54,1915,5.35,5.28,3.28,479.0
47936,0.56,Premium,E,VS2,61.9,55,1915,5.31,5.25,3.27,479.0
47937,0.56,Ideal,E,VS2,62.6,57,1915,5.29,5.26,3.3,479.0
47938,0.56,Ideal,E,VS2,61.5,57,1915,5.3,5.27,3.25,479.0
47939,0.56,Premium,E,VS2,62.1,57,1915,5.3,5.27,3.28,479.0
47940,0.6,Premium,E,VS2,59.9,61,1915,5.53,5.48,3.3,479.0
47941,0.38,Ideal,D,VVS1,60.3,56,1915,4.74,4.72,2.85,479.0
47942,0.55,Ideal,G,VVS2,62.2,54,1916,5.23,5.3,3.27,479.0
47943,0.51,Ideal,G,VVS2,62.4,56,1916,5.1,5.13,3.19,479.0
47944,0.59,Ideal,G,VS1,62.1,55,1916,5.35,5.4,3.34,479.0
47945,0.55,Ideal,I,VVS1,61.6,55,1916,5.26,5.3,3.25,479.0
47946,0.59,Ideal,G,VS1,61.1,58,1916,5.39,5.41,3.3,479.0
47947,0.71,Very Good,J,SI1,63.5,58,1917,5.63,5.67,3.59,479.0
47948,0.81,Premium,J,SI1,61.4,60,1917,5.98,5.94,3.66,479.0
47949,0.53,Ideal,E,VS1,61.5,55,1917,5.22,5.24,3.22,479.0
47950,0.31,Ideal,D,IF,60.5,57,1917,4.39,4.41,2.66,479.0
47951,0.5,Good,E,VVS2,64.8,58,1917,4.97,5,3.23,479.0
47952,0.71,Premium,J,VS2,62.8,61,1917,5.71,5.63,3.56,479.0
47953,0.71,Premium,I,SI2,60.3,58,1917,5.78,5.72,3.47,479.0
47954,0.96,Fair,F,I1,62.9,66,1917,6.29,6.07,3.91,479.0
47955,0.66,Very Good,F,SI1,59.2,58,1918,5.69,5.72,3.38,479.0
47956,0.7,Very Good,I,SI1,62.7,56,1918,5.64,5.68,3.55,479.0
47957,0.68,Very Good,E,SI1,58.2,60,1918,5.75,5.79,3.36,479.0
47958,0.55,Ideal,D,VS1,61.5,56,1918,5.26,5.28,3.24,479.0
47959,0.57,Premium,D,VS2,60.8,59,1918,5.34,5.38,3.26,479.0
47960,0.7,Ideal,H,SI1,60.6,57,1919,5.73,5.78,3.49,479.0
47961,0.51,Ideal,G,VVS1,61.9,53,1919,5.14,5.2,3.2,479.0
47962,0.51,Ideal,G,VVS1,62.7,54,1919,5.1,5.14,3.21,479.0
47963,0.57,Ideal,E,VS2,60.8,56,1919,5.34,5.37,3.26,479.0
47964,0.52,Premium,D,VS2,61.2,58,1919,5.2,5.16,3.17,479.0
47965,0.52,Ideal,D,VS2,61.8,57,1919,5.2,5.16,3.2,479.0
47966,0.52,Premium,D,VS2,60.6,56,1919,5.25,5.22,3.17,479.0
47967,0.52,Ideal,D,VS2,61.6,55,1919,5.2,5.15,3.19,479.0
47968,0.52,Ideal,D,VS2,61.7,56,1919,5.18,5.16,3.19,479.0
47969,0.52,Ideal,D,VS2,61.8,55,1919,5.19,5.16,3.2,479.0
47970,0.52,Ideal,D,VS2,61.8,55,1919,5.19,5.16,3.2,479.0
47971,0.28,Very Good,D,VVS2,64,56,532,4.14,4.17,2.66,479.0
47972,0.26,Very Good,E,VVS1,61.4,55,532,4.12,4.16,2.54,479.0
47973,0.3,Ideal,I,VVS2,62.3,53.7,532,4.29,4.32,2.68,479.0
47974,0.3,Ideal,I,VVS2,62.5,53.6,532,4.29,4.33,2.69,479.0
47975,0.3,Ideal,I,VVS1,62.2,54,532,4.29,4.35,2.68,479.0
47976,0.38,Ideal,J,VS2,62.1,54,532,4.65,4.69,2.9,479.0
47977,0.29,Ideal,G,VS1,61.9,55,532,4.25,4.28,2.64,479.0
47978,0.38,Ideal,G,SI2,62,55,532,4.66,4.69,2.9,479.0
47979,0.37,Ideal,I,SI1,60.7,60,532,4.6,4.62,2.8,479.0
47980,0.32,Ideal,E,SI1,62.1,54,532,4.4,4.42,2.74,479.0
47981,0.32,Ideal,E,SI1,61.5,55,532,4.4,4.44,2.72,479.0
47982,0.33,Ideal,E,SI1,61.5,55,532,4.46,4.49,2.75,479.0
47983,0.26,Good,D,VVS1,64.3,55,532,4.05,4.1,2.62,479.0
47984,0.3,Very Good,I,VVS2,62.1,56,533,4.27,4.31,2.66,479.0
47985,0.3,Very Good,H,VVS2,62,55,533,4.28,4.32,2.67,479.0
47986,0.24,Very Good,F,VVS2,58,60,533,4.09,4.12,2.38,479.0
47987,0.25,Very Good,E,VVS2,61.1,61,533,4.03,4.06,2.47,479.0
47988,0.25,Very Good,D,VVS1,63.8,54,533,3.94,3.99,2.53,479.0
47989,0.32,Very Good,F,SI1,62.3,55,533,4.39,4.44,2.75,479.0
47990,0.32,Very Good,F,SI1,62.7,57,533,4.37,4.4,2.75,479.0
47991,0.32,Good,F,SI1,63.2,55,533,4.37,4.4,2.77,479.0
47992,0.32,Premium,J,IF,61.2,59,533,4.41,4.44,2.71,479.0
47993,0.32,Very Good,F,SI1,59.3,58,533,4.47,4.5,2.66,479.0
47994,0.32,Ideal,J,IF,62.2,55,533,4.4,4.44,2.75,479.0
47995,0.32,Ideal,J,IF,62.2,56,533,4.37,4.41,2.73,479.0
47996,0.32,Premium,F,SI1,60,59,533,4.42,4.45,2.66,479.0
47997,0.37,Ideal,H,SI1,59.7,56,533,4.67,4.71,2.8,479.0
47998,0.37,Good,H,SI1,63.2,57,533,4.54,4.58,2.88,479.0
47999,0.31,Ideal,D,SI1,62.5,53,533,4.34,4.37,2.72,479.0
48000,0.31,Premium,D,SI1,60.6,59,533,4.35,4.39,2.65,480.0
48001,0.52,Ideal,D,VS2,61.5,56,1919,5.19,5.15,3.18,480.0
48002,0.52,Ideal,D,VS2,61.3,56,1919,5.2,5.15,3.17,480.0
48003,0.52,Ideal,D,VS2,62.3,54,1919,5.19,5.14,3.22,480.0
48004,0.52,Ideal,D,VS2,61.8,56,1919,5.17,5.15,3.19,480.0
48005,0.52,Ideal,D,VS2,62.7,53,1919,5.17,5.14,3.23,480.0
48006,0.52,Ideal,D,VS2,62.6,55,1919,5.14,5.12,3.21,480.0
48007,0.52,Ideal,D,VS2,62.2,56,1919,5.16,5.13,3.2,480.0
48008,0.52,Ideal,D,VS2,61.9,57,1919,5.17,5.14,3.19,480.0
48009,0.52,Ideal,D,VS2,62.3,56,1919,5.16,5.11,3.2,480.0
48010,0.52,Ideal,D,VS2,62.6,56,1919,5.14,5.11,3.21,480.0
48011,0.54,Ideal,G,VVS2,62,56,1920,5.23,5.27,3.25,480.0
48012,0.51,Ideal,H,IF,62.6,56,1920,5.1,5.13,3.2,480.0
48013,0.53,Ideal,H,IF,62,54,1920,5.19,5.23,3.23,480.0
48014,0.56,Good,E,VS2,62.3,63,1920,5.22,5.27,3.27,480.0
48015,0.7,Fair,F,SI2,58.2,66,1920,5.77,5.74,3.35,480.0
48016,0.5,Premium,E,VS2,60.3,58,1920,5.15,5.13,3.1,480.0
48017,0.63,Premium,H,VS1,62.9,60,1921,5.45,5.33,3.39,480.0
48018,0.5,Ideal,H,VS2,62.3,55,1921,5.09,5.12,3.18,480.0
48019,0.63,Premium,E,SI1,61.3,58,1921,5.57,5.52,3.4,480.0
48020,0.72,Premium,I,SI1,62,52,1922,5.71,5.67,3.53,480.0
48021,0.71,Very Good,J,VS2,59,61,1922,5.81,5.85,3.44,480.0
48022,0.7,Good,J,VVS2,63.2,55,1922,5.63,5.57,3.54,480.0
